Категория,Значение
A,789978.5029229971
B,328367.7972623481
C,284491.7335675147
D,554780.0357080739
C,530036.8706716497
D,270651.37761081004
B,878568.5521216383
B,510296.6933930032
D,851189.5850230594
A,280114.308519888
A,224098.30897873483
B,307867.0005287206
A,980109.1842270615
D,166349.7562765731
B,590394.7756987329
C,947234.6855599303
D,187301.553014094
C,782383.590796125
A,64902.53203838669
B,164966.25969954327
B,958089.2464628543
D,758153.7277572072
C,793889.3940110886
B,221062.24187295276
B,936199.2869994408
A,216951.94069763203
B,536178.3421145884
A,22307.320684654464
C,253305.29915333432
D,586919.19355567
A,685948.0535755672
A,519866.8204565321
A,486172.48561120586
D,657366.6692760508
A,734579.0785968076
B,53412.1935017392
C,437746.6869863715
A,58471.661919195176
C,782936.2795449462
B,869388.9865160931
C,226947.22972117376
C,82310.39536788232
D,565377.8232323782
A,735509.7932364921
B,618506.871713092
B,204984.9296312377
A,380932.9361876028
A,567951.3576548042
C,138232.37361962916
C,517493.1708088165
A,375381.0560185339
B,458241.7507654781
A,75756.63419108691
C,832818.9994489156
D,647607.6080057636
B,906815.6775668636
C,496115.61984628625
B,456165.20374397904
A,560491.7915491353
A,927237.0616429055
C,379264.98700580257
B,632068.4764267311
D,693657.7999021956
D,956402.685161583
B,35393.821023306904
A,60842.78319576541
C,764552.986429972
C,958506.4540396376
B,115838.68106123852
A,392586.89815380034
D,596574.8305540227
B,746783.6722238546
D,455165.2374914088
B,21755.050044675485
B,759108.224627768
D,149296.66680256114
B,548052.6867165389
A,368159.6280426166
C,676191.7222386448
C,722969.7912953685
B,666559.5646450269
B,611095.9324414531
B,943265.5433008352
D,72408.97663814161
C,798278.4522446909
C,52640.76131294848
A,549404.7234179175
D,561862.145416887
B,188213.1069283376
A,237145.5980368714
C,906474.0143578362
C,42990.001560366145
B,19936.162005577353
B,272585.5244559771
A,918191.5630814095
C,402260.5161843669
D,859025.0512267674
C,349515.7483414377
A,126268.3968654269
C,971276.6698320935
C,25670.399125814813
B,443051.52436363394
C,474917.35943486245
B,274541.56768508145
A,694381.4123465219
D,579958.213169925
D,824715.6884040897
C,307354.5558693656
D,581469.1455450221
A,62366.19122368736
D,35915.00982823559
A,740620.8806697548
B,103892.24741222902
B,230912.42081075136
D,340352.6674646635
A,459956.47578570066
A,951297.8666740903
A,174087.95919776065
D,574213.8994579703
A,83324.4284492558
C,709950.4554405367
D,622165.8289592369
C,90726.91885546513
B,67297.44841259356
B,284481.46380250907
C,619082.7642158269
B,600721.3181617571
C,397950.11352176033
B,550389.1638040502
D,310614.96110322175
D,461164.08468236536
A,27447.27453748752
A,299617.46129523794
B,844613.5717605718
C,572442.4485290366
B,667971.3531115178
D,145057.63387679914
A,167800.02496204406
D,446573.3063980438
D,892642.6201380831
C,871745.690535942
D,740149.0882026108
D,683178.436401017
C,435225.7799680346
B,94900.31997977766
D,622752.6889456179
B,991926.3271292761
A,262797.1419058155
C,254667.8683150544
A,773724.0857151177
D,591904.5359347644
D,250073.58367971878
B,230323.18385179152
B,121695.17306959831
B,9355.646464650257
A,657173.4983941206
D,492394.7638296292
A,330075.75694244594
C,650750.6396903007
D,445007.2542704986
A,587483.8813972659
D,649251.7649327794
C,600532.0163221526
C,464628.06635780295
C,184164.0291639255
A,761012.3617385321
C,319014.0533092109
C,877657.9835414184
B,768654.7872822245
B,248950.54579778886
D,860295.8712492383
D,474301.9844296291
C,702939.6734077763
C,406180.04397458554
C,391253.5456043127
A,172587.95885873825
D,766477.9145984678
D,577303.2518792081
C,577065.3952453287
C,226441.33049405567
B,811801.0731377056
A,948083.7620764462
D,328757.8268996012
A,505902.61567769933
A,74310.74612161747
C,770576.1784209568
B,479678.5348473054
B,519767.91775082756
A,287605.457666122
A,687140.8274174554
B,900058.127468295
C,692599.6406694048
C,730695.1672206799
A,435684.6186084534
D,100979.91971465913
B,328962.6434711537
A,633573.932715668
B,571174.753982188
A,852844.1905511749
B,657405.3146428772
B,815675.4240199198
D,622291.8743539817
A,436030.40552918473
D,309318.16085635277
A,163551.02106997988
D,23631.928430221993
B,346690.5074296782
A,938430.6460408332
C,560953.6783326244
B,528554.2592757609
B,412937.05087139364
A,725778.3968318796
A,144074.06153904513
D,431065.66367593326
A,718394.5801043985
D,484432.4355459682
D,143385.18930214405
C,139691.56449107834
C,733561.2631631987
B,481896.32379934186
A,330248.82493047556
A,231908.74718827693
B,776541.6645728045
A,25391.89947676601
D,167725.5658324981
B,629943.259502861
D,198567.46395981117
B,825177.2950431368
D,224425.1525191753
B,89375.41264139349
D,349219.6743330996
A,816848.7905951279
C,650803.6095965207
A,784731.7087785603
A,370669.82419933967
C,734739.5288591165
A,461289.6676972443
D,428277.0730855271
D,323764.5279981719
B,704451.7883578223
D,507299.3428050053
A,131203.29903641526
C,242404.97548665208
A,260504.17887848965
B,944176.1496801554
A,475344.6208728791
B,992764.8548004632
D,116436.34888192722
D,287073.9333405764
D,151713.14687173508
C,605245.6835357895
D,705961.6566866061
D,899259.158979869
A,717695.5769594664
D,261775.18796700073
D,332675.94160291256
D,308584.9674084853
B,962123.9788515008
B,851705.6551157725
C,648454.3105615715
C,816170.7453488159
B,310574.7158082497
B,272442.66168807464
C,266389.2524126085
D,458514.76634849317
B,168667.20777823596
A,813868.7678206874
B,807636.4497762206
A,947943.4525558745
B,945493.020365297
B,248101.52798791364
D,605553.2254968035
B,510259.5840930203
A,846353.5076781034
A,270247.778613221
C,883594.9294241194
A,644612.977669774
A,79557.60829114878
C,687424.1041344537
A,939288.9914150934
D,89748.4931934901
C,543711.1107239464
C,648308.7730697287
B,321272.94094930857
D,928920.2974101923
A,230729.8569746007
C,438440.8304977855
A,356248.08776229364
A,176478.113975545
B,813542.2272585885
B,530628.9119667542
A,945737.901675831
D,740787.6596601576
B,710089.77321704
A,174390.00965136552
D,730807.3249583438
D,517635.56950645783
C,43031.477370845336
C,8100.729674861973
D,288949.61465059174
D,6313.061167395162
B,614754.2197914462
D,632678.0273692531
B,257580.54438146227
A,102197.90597375022
C,79453.63172456899
B,5177.48019086739
D,682327.2700752913
D,525936.7040771495
A,350163.28281507693
A,363982.14336759626
C,757291.5360436132
D,896419.7120698547
A,789700.6167620793
D,301696.0104689671
A,718481.7746212538
C,829760.6215200427
D,799699.8198228155
A,825254.0513123511
D,328038.19268064137
C,639945.7297424598
B,745543.4019063052
C,115425.40940312973
B,233224.73593537463
C,211392.4575866315
A,555939.400893688
D,124240.83683454656
A,70425.0093101848
C,586379.1230497264
D,321833.72745349037
C,537673.2795010053
D,534750.9337734049
C,370704.8207175651
B,771477.7362578528
D,899391.4311533439
B,262783.7926118866
D,280509.2268904554
A,149577.75473304235
B,713640.775730991
A,465661.2590754711
C,171146.52404250496
D,658707.4708559718
A,757480.0091499262
C,463655.5471835179
A,518811.46257217467
D,299240.17920366966
D,920420.0392887148
B,666488.1986306399
A,101880.87409394109
A,996820.0095713724
D,884056.7509311357
A,301922.03620325186
C,664956.7553570134
D,78898.84900541088
C,110870.23848449028
B,66647.74705874521
B,182080.14589467403
B,653533.3551388375
C,188341.3727959722
D,396612.73997498135
D,207097.954561572
A,432212.45895410975
B,593368.3314438696
D,493049.18277159723
C,275158.1282139578
A,41563.4973332667
D,258435.14519367472
B,144395.11276050453
C,50944.964018605264
D,430242.1710690002
D,39058.17379983012
D,56259.79461449604
C,785930.0375339233
A,454737.60667568207
B,153157.70964104703
D,259696.78572386366
B,304599.3685790217
A,350477.1339071349
C,163930.9630853978
C,162250.9554311905
C,880233.4574640816
B,84894.55000598311
D,119511.81338452677
B,876841.2534225635
C,803447.0835766273
D,923060.1646480547
A,27341.92556225401
C,105839.43868619339
C,739184.7295223664
D,323576.2279229689
A,620403.6010879594
A,695094.3575901064
D,435811.2802213013
A,783200.8550481371
C,581833.0247786123
A,855477.222232245
C,829683.5466453731
A,940037.5849387993
D,269737.7185883989
C,51155.676043843414
C,143922.4109340449
A,280644.3204989337
A,769847.1285644904
B,456727.73397896293
A,291569.6343247108
A,307095.6832723266
C,543025.3079771573
C,677967.301344476
A,740515.2226447801
A,672417.7397373323
C,333321.02218060946
C,72955.73980821147
D,736770.5210187796
D,365423.16617351054
A,499101.86100138153
D,999625.7783892057
A,846997.9539907231
B,199981.16408479295
D,308236.18782250484
C,97400.87829254384
A,423118.51261096157
C,625784.7528146909
C,8747.046868537002
C,78619.96368152057
C,283307.74948745454
A,878614.3035185848
A,121066.59776431794
D,865656.849308446
D,787510.8296937146
D,569340.2194069766
B,510488.5936774197
D,541619.0233910247
A,683844.6798096893
D,636370.146038499
A,849846.4552102013
D,296759.5074417894
C,129045.8998623426
A,532252.5041559475
A,637254.1531811521
C,359466.56976819347
C,823918.2282558174
A,525313.1213774525
C,192003.60846393096
C,673758.9473679604
B,422071.34404463065
B,406424.29411711043
B,387235.98057505983
B,711706.1274023621
B,671101.0215410765
B,143345.30065514016
C,998641.867525653
C,857619.2507346625
A,609101.5867867139
A,773820.4748210775
C,117912.37674844768
C,90622.316078252
B,311660.6633053337
B,357666.0852373656
D,618842.6604263134
C,136315.21088180155
D,274060.93207877135
A,40591.494629231725
D,729080.4765781072
D,927709.1387976812
C,199143.41642915344
B,30896.889602030296
D,317204.0639829312
B,542872.3077490221
B,119504.09285911212
D,410679.67019890575
A,931703.395930504
A,652403.4830222978
A,99755.13253979862
A,402534.583896582
C,317443.0693781662
B,509193.44010420656
B,419756.0602528098
C,93866.19695523447
C,323408.40577687405
A,24301.67649098702
C,835130.0539088156
A,671247.6486569886
B,764296.1163166506
C,307077.2600810325
A,297090.08320709143
B,888435.0039138643
D,194677.65947319815
A,529280.5882271192
A,878361.8553686457
D,668890.9732145641
B,611600.8440837524
D,331126.6460744137
D,231559.78092441952
A,714628.6326404527
D,977081.0970453151
D,12713.181866161438
B,544871.1772016719
D,718716.8018329612
B,418945.92261926533
B,66835.31073673443
A,502172.55550775817
A,443287.9900497463
C,543202.5114960799
B,250221.58090708157
B,970345.3062007342
C,526103.1959875156
A,974259.7270631496
B,615916.3576669556
B,617948.259921725
D,924459.445933089
B,758352.2903451852
C,822850.9736084774
D,171968.5925098503
C,583776.945810233
A,297124.54184492433
B,152619.66578266662
D,166949.37418848256
C,922118.6802709111
B,703444.1544402706
A,986686.774837276
B,788008.064174475
D,13440.189512450406
B,205373.63008386377
D,105012.97385389019
B,775128.40830125
C,878248.7350373748
A,677629.9298071916
C,367648.7125767362
B,615348.2290537282
A,812872.6691068118
A,823640.8730483428
B,369609.06191529165
D,352962.85878998577
A,468548.4778107363
D,488455.2920581815
D,786501.8392005776
A,601831.1124201576
C,371737.5947628887
A,96391.13005730638
A,287536.39695600874
C,594345.7767860652
C,49204.201219839815
D,489128.78093503456
A,206027.1447038946
C,51137.03820370019
B,747927.4116332855
D,937376.7241611191
B,356253.7106827931
A,811447.7976550844
A,72100.03637346673
D,374367.2429987834
B,368063.6065757769
C,276063.15746078256
A,301877.876791304
D,741860.9916048966
C,621579.4155299048
C,28282.843404125124
C,290600.5750733651
A,960826.8889610126
A,881741.9390249222
A,592436.9129943053
D,219072.7068081526
C,770115.7151899856
C,237140.3295008774
C,824433.7912968381
A,709774.467855709
A,879243.0827996404
B,806048.5732350467
A,299323.07211661024
C,656745.2743139691
A,316238.96176380926
A,631497.3213899372
B,293666.2849457854
B,945635.4513711487
A,699950.0632954927
A,239850.51278604407
C,871069.1056086681
B,221501.87979241266
A,812976.9844570691
D,357415.34765410033
C,349236.39078924997
B,211150.9096687991
C,98225.7211579608
D,689434.818646609
C,742857.7302574944
B,784185.0137084785
B,81751.75256757939
A,993704.0557877705
A,250247.20636049382
D,666632.3390323006
B,342607.8985903587
A,162999.02893913977
D,893948.704368197
D,585645.9847880941
C,689856.8442546914
B,182231.7746180353
B,915994.9041084977
B,971131.758280293
A,898838.4534172129
D,511343.87837184704
C,704878.4171543481
C,775500.9154691274
B,201265.91965524777
D,617006.7442692108
D,150420.31426385627
C,231876.46829577157
A,229412.03247491183
B,113989.4297287798
A,448183.9625645953
A,229192.7948682254
B,554670.6669462632
C,775840.4491124393
D,550575.3971085811
A,649864.8582800543
D,565043.6324564227
D,962838.1063261839
C,689643.7915305241
A,577820.2209322333
D,613821.1187219603
B,811477.1237105994
C,886212.0865438719
C,879768.4337558667
C,196836.91311708195
A,192055.3914940618
D,914453.704108374
A,736658.272221562
A,76352.68529731232
D,354222.4350878749
B,764578.5140894268
B,182575.12540143685
B,996445.5260963393
C,465776.51030291076
D,18083.799509194254
C,904389.671686008
B,197149.47968985353
A,386192.76187816454
C,682979.5044956448
D,19475.746934383253
D,45919.06361371856
C,800533.6290847621
C,636621.7975035608
D,167032.52177877183
D,452306.24134619214
A,719743.3894275243
C,609002.2612753724
C,808264.7389997211
C,866162.376376996
A,702528.8480042338
A,100937.5171525162
B,234005.55263299771
B,441440.9943929297
A,63888.276468582306
B,930645.7722748541
C,675003.180954638
C,400130.6991763599
C,667979.4949918488
B,252901.3739107925
B,869369.2785661123
B,688263.2419708067
C,887552.4366943504
C,453845.7096798396
C,238018.69022357714
C,754896.1118081386
D,195676.95773078874
B,188729.81068213723
B,361669.353173492
C,738181.3121500823
D,672623.8631487058
D,244070.62688768088
B,217044.85033311526
C,534601.6231516096
C,500003.060607017
C,123769.94431458521
D,984405.0553489092
C,995529.5176145727
A,540190.1102032696
C,175982.275624777
B,476474.5907108989
D,882544.2685230925
C,830124.1186791166
C,840459.2210457876
C,549930.23951478
A,699384.695641316
D,299267.0481333656
C,755752.0716622807
A,280294.9265023777
B,477290.1660139487
A,49197.541960072536
C,812798.282908911
C,945655.3863955912
D,750246.894523881
B,468710.6437687725
D,243849.74527547043
C,411207.1601032925
A,442319.23999333876
A,542226.6049235009
C,671116.4002126611
B,492839.9404270708
C,171563.0596920392
B,277661.9541769898
C,975883.5489781488
A,437817.57415734424
D,481889.04426100367
B,541598.6827938023
D,415541.4364744203
B,32246.26088060645
B,69716.07220354814
C,215352.13223160544
C,534042.9451829334
B,572785.5943246565
D,134393.27609413277
D,663056.3592445598
C,449777.6838308119
D,978850.4172967793
D,269894.05258960964
A,947650.3225542749
A,827186.2551573141
C,748705.2371265006
A,781184.5645261212
B,817786.3517214855
C,305205.04950715567
D,345186.1196739622
A,281171.579590934
B,346562.7049233919
C,30427.279179399025
D,447296.32235557213
C,878874.3787847762
A,797025.6340303838
B,958984.1772736756
C,468156.71889348456
D,449247.79175878724
A,509545.52116688754
D,425648.7616036192
B,563448.1469154524
C,334701.95103133837
D,875570.4320216216
C,670656.094665833
A,956130.1434525772
B,947046.8668663804
B,541305.5845432752
D,587092.0182467039
A,988256.0768336712
A,430300.01519201056
D,617741.4322540797
D,197106.70081062787
C,959725.839237234
B,112117.15348329498
B,150579.74671114938
C,96367.29457283532
D,830540.6439135604
A,859295.6906126204
A,832184.7859786601
B,122670.63703431924
B,36857.405647441774
A,519610.5171248674
A,686647.3756072375
C,455012.75117139186
D,963218.9432407824
C,750244.9261897423
B,336301.4774081028
A,832165.7755013682
D,855266.2619277958
D,830855.3859654667
B,633020.4241939533
A,129096.04708435562
A,776971.5021613609
D,617224.4428447713
C,99773.2224878829
C,194477.1724417712
D,980146.2001651893
A,793002.0409923358
C,661481.027517273
A,375162.30431984685
B,971964.9377638836
A,35080.095607290976
B,921613.4687986418
D,447054.9732899694
A,885908.8561595111
C,147286.4850521507
A,879304.4364223934
A,907273.2978484544
C,937586.8714372079
B,347260.6990183024
B,805685.3198689652
C,423288.0474372207
D,584957.839420291
A,608318.0458289619
A,845351.0549671224
D,652038.1781224055
B,945529.1725972103
D,592130.5235726835
B,541282.1141829687
B,249824.50909958032
D,900329.885283288
B,730164.1882729004
C,190574.76141730178
A,412072.5087966908
A,427143.8757003202
C,641559.026001529
D,495202.7512687689
A,298504.43378779356
C,835609.8938368858
C,263257.7664927832
D,948267.589381344
B,545044.3308283292
C,478725.28305745055
A,957566.3147604604
B,253330.87943087763
C,965505.538666511
D,965063.2566073851
B,240400.2935144217
C,231043.2407303744
D,388830.53122747946
B,980026.3119485106
D,901594.3381704042
B,245518.85960548557
A,944040.523007516
C,735849.8125103188
A,558006.4027630177
C,250007.9581370954
C,193419.05042595463
D,752746.8062355047
A,814661.339767652
C,465055.3938977279
D,942442.5247688291
A,865607.2304439986
D,681959.6511090575
B,797266.6787711823
B,341033.045373642
C,453842.7621765171
B,335871.26020087354
D,915507.8123724902
A,399574.91986590443
B,531777.7439950567
B,661093.0825733808
A,169215.70549004193
C,687528.5301681443
B,751728.6024919432
D,15642.615795307458
A,428864.2934314082
D,86636.12623149886
B,151667.06956416587
D,787954.9672904559
D,527091.1693568006
A,291082.83574250137
A,968986.0019814222
D,342492.05167229124
D,483718.01083919907
C,560046.7473700828
C,241328.3455407127
A,386751.5383152799
A,929826.4224117135
A,704104.05528882
D,80719.13086174909
B,125408.22625513459
C,195996.60635123283
D,578709.9741654192
C,438533.71764642326
A,27451.286445251742
A,346900.4729395655
A,256616.4573695804
C,139941.63553564998
D,23540.41473317914
A,490628.1349839427
B,433039.11819654563
C,815554.1349229362
C,290617.0122148689
C,52190.9841847763
A,658544.312733706
C,876282.279182225
C,353687.7951204913
D,28268.54843708726
C,455088.4441718487
C,686360.3997395533
D,514276.4450082116
C,743286.2960699085
C,814476.0298999118
A,568040.3408497502
D,434737.94796433795
B,717450.9356181737
A,37850.70181969652
D,998974.9689109102
B,642706.8254096364
B,34302.44767491919
A,7167.512710727575
A,281053.00755226647
D,1861.7023879388128
A,143386.620992221
D,191008.94574671035
D,192937.33645853063
A,914612.1885622678
C,704752.7292134347
C,443263.0267770708
C,386622.95800206857
B,888399.6551581003
D,425120.3197140648
D,969272.7976273438
C,711568.7617962494
B,121308.44358232596
C,715359.6531997866
C,404628.73577437754
C,727638.5067735956
B,137281.0973818601
B,398869.41099146754
C,824934.1711576761
A,718087.3220339769
B,389706.49026377057
A,807627.09325249
C,601909.089247101
A,439231.8582523828
B,367958.7567238587
D,249789.88209856657
B,223921.17716632577
B,752731.6825113011
D,247128.2654161656
A,788364.6507304682
C,931448.6216666441
B,661408.797477496
B,320453.5679278092
D,592089.0567086074
A,975314.2182578468
B,533401.8183663372
C,662337.8737569212
B,916696.5617627957
C,307776.60473740473
A,146168.9542914768
A,487928.41330395365
A,28832.804716129813
D,399227.8360514728
C,217496.44851391081
A,131568.01893052238
D,316811.8043780137
A,640989.5303477624
A,174908.96286852108
C,795838.8517405794
A,168484.17460541666
C,632444.6642133504
A,97148.4714619174
B,114859.13595851272
C,583077.4130892664
B,736746.4428065721
A,819217.7665928971
D,908870.6176489348
A,569605.2780712226
D,691979.9544204021
B,356010.38074015203
A,284636.6758104626
A,481388.35427017923
A,734843.1374226508
D,296043.7585373288
A,195443.421639238
D,512784.4510778412
B,554932.9120855676
D,165152.51264612563
D,332475.99809430295
A,492418.5167425894
D,126341.04253683875
D,378190.3645257312
D,637553.62468898
A,358395.6429556344
D,470950.577838195
C,758657.574906796
A,44435.732599665156
D,715237.3243379293
B,840655.5539879856
C,344254.8747456754
B,195662.387994454
D,167727.3127316935
C,27942.093130970956
C,105278.65879443055
D,495938.7833856809
A,873094.2148971907
A,458542.3523440484
A,241707.22613524576
B,783042.0536903439
A,113554.58256591255
A,485073.56080398534
A,201414.08972174945
C,261303.9831381275
C,713928.9520003586
B,747469.4516338317
C,820639.4771230562
D,453825.0524746582
B,154533.1398704356
C,640224.7551019624
A,260228.01246814086
A,732786.2942797057
A,701795.9440501598
B,925687.2418460845
B,759182.9164625844
A,223260.51745218434
A,191640.24211978426
B,406024.4054502766
D,262114.17936350644
B,610390.3954762677
D,942879.224369646
D,253575.39349227864
C,16713.27569971337
C,919202.3737515433
D,411032.4265067171
A,648152.7577029706
A,71537.70021204586
A,642663.8714721153
C,116151.4226897179
A,831269.4218444173
A,682704.1899825707
C,547709.5552428128
D,119706.10752948474
A,229545.42897236274
D,499213.874061155
B,428803.4836440048
B,798025.9903781082
C,776752.364953435
D,379984.55769368476
D,897130.1936611877
A,59303.3490610686
D,488689.20771643386
B,515556.75960455305
B,479479.3304656414
C,534450.6644956893
B,410479.8391947302
B,463212.8930087216
A,54049.25627372193
A,770476.6865557197
B,265743.60467564204
D,334831.2357934925
A,337986.7062906582
C,693198.1852561698
A,84106.74142158237
C,69888.38970072186
A,390969.6732441924
D,745529.2251780989
D,32162.45338195478
A,223027.30703827666
A,899171.9158017861
C,209409.02936444082
C,328197.56955234904
B,867620.9603678397
D,514325.11854383035
B,403436.5823484319
C,882823.2465016725
A,667284.0027380955
A,885397.0052162565
D,218804.3638097924
D,690088.2780612487
D,203329.129032359
D,685931.1889085801
D,72872.65401204767
B,550288.2298846389
A,554953.3038976779
A,680981.5571720912
B,502684.5988955546
B,614192.9258324478
B,757869.418805055
A,800076.2808664632
A,247728.79305944685
C,348873.22980194126
C,369867.22158921993
D,190052.36776523106
B,515510.2862208726
C,225327.09246646508
A,996294.6189389994
C,574745.5340884221
B,313631.11732141324
D,245210.63575272495
B,922509.6189761289
B,910562.5222908239
B,88244.39305485976
B,888878.1327221434
A,937812.8300534725
B,477659.1213589514
D,346643.4971525642
B,11346.428949838728
D,445098.274691772
C,84977.9542441399
B,934957.587862616
B,740750.1185589674
C,135399.08629056817
B,181196.5035876133
B,341936.7304528702
D,288018.45670781203
B,748060.7635502535
C,153784.89302022147
A,401479.22821918415
C,174662.22515590335
A,654571.22836976
C,558490.9349372708
C,2182.2750061131214
B,666156.472731388
B,369116.528753057
C,731201.6547233466
B,583224.8920132122
A,798357.0295025073
B,787995.3832414835
A,73669.43974030449
C,5937.28253337944
A,590358.6380591139
C,496688.5641606389
C,669926.9484770064
B,533375.0773477177
C,201410.10158359574
D,483674.77549905237
A,308113.1028233831
B,614694.2419690419
B,935725.1261607218
B,150242.0008612192
D,10853.924264281111
C,704218.729329919
C,224344.9014576856
D,614833.2095667276
C,112357.36560403908
C,56010.803225795105
D,507891.3587958482
A,121325.87150121554
D,776790.2755042114
D,193174.01205334062
C,349257.5313425215
B,873366.2080901619
C,714018.5379786806
A,560656.0524169352
B,907068.7153918414
A,596811.8844278954
B,182052.21383712644
C,101179.61020299271
A,982651.3182370731
D,90759.49617648893
A,418405.36640655436
D,448452.00263574114
A,831473.1922716872
B,176347.00355293808
C,712704.2724529611
A,937625.914173324
D,308076.92274987744
A,141834.70859204084
D,331319.2149699101
A,250896.94351305458
D,451045.0141806608
B,712420.9514096223
D,153284.8794672036
C,834931.3815972898
C,252088.14497926692
D,361307.4636085373
B,296516.6947276074
D,115012.52571299425
D,827799.1465695718
A,147841.83285237674
C,68200.37670450729
B,392920.45829391707
B,74421.74105973342
A,479455.5974629636
B,748592.3651996525
D,76025.30497307924
C,445446.74452122545
C,303465.3369533177
A,743980.9858125049
B,11589.01881557528
D,38615.70746136911
C,910706.7307747203
D,650352.0527795088
D,793046.5756242438
D,993349.6864257565
B,443095.4424137129
D,602238.8066368769
D,553648.9822774241
A,666975.7171839125
B,830675.5535070562
C,735933.2165457868
B,613223.3553095555
C,309950.38128731487
A,9948.645709411896
B,25384.269730726828
B,232797.84378676483
C,123270.73913869457
C,426175.85190079064
C,754131.0245566741
A,334980.79452509334
B,692844.9231082408
C,141546.7079192412
C,318020.92012507346
C,421827.00426227937
C,252832.15122665514
D,32966.624146049675
B,946516.9405300621
B,778665.6863517623
A,554678.3246299663
B,622755.3415849095
B,746795.6389114637
C,904332.524126169
A,131498.4143230362
C,993530.394058432
C,862877.2221097848
A,279240.10013780673
A,276482.0581063525
B,92582.1814428952
A,667586.6124796371
C,874891.5339524042
B,921912.3681338144
B,374559.5886161601
B,730779.7858592077
B,411544.84399741096
B,451260.81061269616
A,857184.5964147693
B,278493.1002204599
A,325468.55234439106
B,197717.82901912593
A,893218.2838405083
B,426465.51944639266
C,681675.4701797453
A,799368.4044124654
C,983749.1821281671
D,332923.0775823257
C,228816.856859837
D,865153.8162209862
D,196809.4707665512
C,177804.82326274895
A,139039.9835304168
D,921133.8359728631
A,160001.55930690575
B,617787.5391526145
D,935504.1159123823
C,244491.35153911772
C,702175.5152614871
C,409586.3270414293
C,572190.7446850769
C,240053.15381669634
B,650779.7775963697
B,180151.8446196526
B,55329.284976837866
C,474953.5210966216
A,416661.13215484744
D,145744.47970739857
B,27674.23297433702
A,48244.528717891975
B,92780.3260610236
A,843664.3538019727
B,279690.39147803764
B,479749.656333772
D,531211.9974638582
C,374275.1868154224
C,411496.1533628426
D,774605.0890688756
C,28552.606368423607
C,940780.7685867457
C,626291.3090606492
D,344631.51104320044
D,781962.0646839839
B,903670.257446827
D,111485.36112040441
A,150622.51099350644
A,706679.7162621695
B,46448.62933494964
C,649096.6804098669
D,707123.3133100899
C,318638.45790471724
D,402375.5837999393
B,162414.6379283752
A,700532.4815703145
C,601908.3382712409
D,442707.96602790174
C,384548.0116392016
A,253132.6527946083
D,180333.1489280722
D,986848.2909180315
B,204844.44932723022
D,404182.1264820001
D,531979.1998380709
A,980586.5899974536
C,141642.20554161223
A,110133.72285613843
D,461181.60815388267
A,297773.89648146735
B,518798.3373764524
D,611849.7357510478
C,117730.1185344286
D,24534.69724294721
C,787613.1762010371
B,909250.3947001963
A,469262.01329669805
A,534288.0010177474
D,422151.11378731387
C,214568.7772839412
D,952000.3293412601
C,312625.9327254903
D,175198.41721779227
B,756359.6305122215
B,87581.35185966975
D,515251.8940182916
B,275130.30315041344
D,238462.3422173189
D,345923.21650194045
D,430815.62907591776
C,396562.3516112852
C,545318.8663004749
A,713092.8981982624
D,219820.78452664756
A,723481.1807260738
B,421376.60525156185
D,645560.4016913268
B,290001.6639464971
D,295415.3252800017
D,107253.24671002457
C,802423.9171557399
A,778459.8399650723
A,87271.91878223351
A,48142.70581667535
B,247528.63124534528
C,296735.4937197543
B,359188.04513011046
C,529695.7212289175
B,372025.64754999103
C,392598.45943174866
D,681971.0334270184
B,524516.4492304637
A,765331.3677736035
B,262490.3307247738
D,137400.4371929327
A,467140.67328423605
D,253270.99974037247
C,565992.8639669885
B,994044.1098131988
A,358558.669487143
C,693466.8377922295
A,423156.6839568035
C,836212.3896800589
C,432914.89021937945
A,602487.199122998
D,718163.7821264871
B,364307.09241227777
B,317875.2363001792
D,31154.591553586906
A,848728.5905430261
B,776786.2079075426
D,986853.4637189531
C,667679.0766492083
B,439427.1452923739
D,660486.2586624745
A,119959.86138257563
C,258286.6341757568
C,717557.5550649287
C,885932.530610354
B,287887.24561765953
C,500912.21564166644
A,295605.91109539726
A,425431.24056095426
D,95207.7613291037
D,310038.70334007667
D,343.5491688584813
A,11914.102350723655
B,961547.3859581298
B,448109.53137996444
B,757132.7253354952
B,497494.66620435956
B,586139.0993347636
B,359099.75385911984
D,420694.60346032126
B,795183.9189032546
B,227177.38775024642
A,166163.05350775973
D,661206.9193635856
B,398211.57131535414
C,600799.7480673067
A,974481.0826967878
C,182691.00871222944
A,941737.8548032602
D,478031.7100478319
C,227469.0647812333
B,477736.98731200286
D,116359.6581651135
D,685110.7460273015
D,361892.32425099646
D,192630.72917500802
B,720150.3027331952
A,686715.2293376334
A,69224.03090587737
A,653230.5292623246
B,886241.048766682
C,595621.4644411966
D,156338.42271948038
D,700215.7335762616
B,332007.1747095469
C,181080.8824584589
D,973480.9866445793
B,208303.01423441322
C,558119.6014328074
C,292164.69266662584
A,479220.03248121304
C,770602.4984208836
A,553614.0277620793
B,969165.4703505642
B,887124.2657343548
D,153502.79821185287
C,990352.3576379761
D,863885.0694124585
C,941662.1001577512
A,321551.65454639244
C,31274.37018313861
B,314882.13155995315
C,882173.6676027798
D,243333.1563127865
C,736642.0356997257
B,189756.74100647576
A,568813.7742977014
B,69747.95334216233
A,778074.2593727079
D,847594.9103658285
B,862720.3216606065
B,249955.0256942772
B,730263.9169066307
B,265754.6471962753
