Категория,Значение
A,243120.37438951328
C,969708.8887035636
C,177209.79429429528
A,807745.0401962781
C,182583.18727899436
C,405605.53143071686
C,891425.2418630758
C,157823.39712338656
B,496153.88388861105
B,626264.1396785362
D,340115.3759763518
B,232525.86807805375
B,853846.7883952011
D,160233.07281188437
A,73417.39041652251
D,63898.14348267053
D,328587.34308425616
C,42871.61135865492
B,843421.0455408731
A,632088.8121914278
D,775468.4014635234
A,822058.4113739153
C,56684.32202466067
C,468167.4135171178
C,531159.8925773317
D,959965.7942078556
B,794679.6023373461
C,137576.03239445615
C,749800.2920674153
B,158656.12994873445
B,792309.9480561119
D,862974.417676469
A,62418.94818573779
C,923999.5861333116
D,833446.2742101346
A,892278.5453100359
A,626988.9769888984
A,883872.3369489345
D,554926.9759657877
A,524791.6921632136
B,160100.89082778967
C,298851.5424839939
A,306404.9140078932
A,195814.63232392503
A,904456.1461197078
C,355063.0125524532
B,829791.1524034631
C,26124.924957896423
B,108780.04231213934
D,939121.3101272908
C,911783.6246563017
A,99071.04914084685
B,496707.09844146
D,384024.0697797603
B,894461.7470430414
A,105276.17459850114
A,746432.9128504859
B,22772.21094940918
B,343487.9304134617
A,769860.7110785579
C,150690.65656548398
C,863556.405230783
B,178399.12730820617
D,166543.13163284017
B,370487.8614422862
C,867047.8396269395
A,302651.66310734017
B,189715.02991077714
A,194851.04060707235
B,797051.5565170499
B,659717.3948410348
C,865398.9149784964
D,426821.59630157956
A,311347.5357175608
A,459640.3270948949
A,351567.9784032006
B,657419.8278185542
C,199575.1364923727
D,302793.67251302704
A,352258.9060457216
A,529505.3588895327
C,320002.2974848554
A,209889.56472107867
B,397808.97998281405
C,952732.2523772886
A,552248.2589038704
C,10413.053088003999
C,998672.621663421
D,537598.3530837775
B,90154.76373515818
D,726052.3979633738
A,43648.186903002315
C,898976.9984968217
B,994502.3750733011
A,921230.1685589723
A,929709.2119161892
B,305158.4636362743
A,715748.4361231719
B,562280.9193093787
B,45063.9146218349
D,849129.444149581
D,162848.9849365319
B,467922.6539707749
D,549351.5546667572
C,817813.2727683088
B,727404.6704319718
A,849364.7886795867
C,56579.17128368262
A,770146.1457809871
D,258538.03263087338
C,854208.2159535325
D,291231.9389132716
B,715673.3164751276
D,14407.161581062588
A,619401.2013403976
C,165556.37051743898
A,451752.4873311656
A,3711.9332765269687
C,180462.34162238007
B,720993.8021369843
C,530592.9322579581
A,783309.3952971909
D,164873.32888709006
C,913068.4421301119
C,137280.87983856042
B,297989.78781173023
C,722611.1630903126
B,459013.1838513376
D,1677.5763168699332
A,721762.67394026
A,47518.0266954035
B,309581.0287953499
B,275050.3195130658
B,222115.37046781837
D,310684.1352601922
B,916838.9710495477
A,144619.6827506948
B,697648.4588917443
D,540111.6390657064
C,340994.6974463517
D,413878.119639304
D,771459.1179821535
C,302040.6024596922
D,658253.3074229248
A,655453.6113658197
A,582039.9727915486
C,51565.30577849594
B,698358.5447389107
B,17291.290401951097
D,658078.1108381164
D,336689.32378192485
C,756477.7597762515
D,551353.8540811396
C,794179.5334102262
C,829908.0758067612
C,334019.0102202656
A,110015.3987432727
A,642011.5249499354
A,647305.1623557586
D,62174.83818952485
D,20321.60523340465
C,454067.616946612
D,938910.538589449
A,400987.15090112825
A,355559.77679789916
D,548023.4670923363
C,749916.0023386558
B,561325.7495444611
C,377740.73649114306
B,117787.28340597388
C,886460.6042008048
D,732795.2730720807
A,667904.124817079
A,75549.44917067907
A,627668.6546000378
C,719208.4089332434
B,602590.885174254
D,245615.71326678322
C,612022.908739918
B,871543.229056591
B,474806.8788517551
B,840364.5952610618
A,414889.4998350633
B,804069.8362438472
C,397775.2902405977
C,841555.0475658089
D,914738.7767044894
D,285027.63778111094
C,660517.2622226728
B,173732.1933524866
D,306506.7677585712
D,820150.4959467626
A,4216.3370682613
C,669043.976212223
A,277719.9131595114
D,988136.6051552193
B,707263.538817736
D,76653.86475007796
D,768512.0923718245
C,921501.8302073635
C,439210.7186397587
B,137218.11678997875
D,938048.036059589
C,878484.9388175713
C,174015.21551954802
A,637068.3297484857
B,222764.0326332515
A,592602.5657868526
B,392063.86802101036
B,377056.57841000805
B,776565.0023985661
A,61246.08504895168
D,700024.230950661
A,723689.9440564441
A,440638.846155616
C,284693.1915783457
D,187039.28045634078
C,234903.29877113536
B,591532.0916480173
D,513241.4012571478
A,227652.76613572237
A,609375.9240745713
B,120961.4770521602
C,120466.12935590617
A,905826.8087959243
C,437679.7354320053
A,235374.7214486197
D,205900.12427451665
B,24080.94319867038
A,801522.9016657923
D,254594.0200794202
B,691918.886070457
B,190606.33149239025
A,636585.4579607785
C,545066.7367597317
C,967807.3043325683
C,950456.2842526472
C,430738.97736763756
C,16338.396587362025
D,520168.1616136796
A,33712.799026496934
B,214024.18490477448
B,704541.1852777457
B,774702.6771061567
B,861774.3554652478
C,667104.9716555793
C,2604.12687319711
B,232254.29809789956
B,735501.3009459334
B,201314.61142462993
A,658070.8498121677
A,392072.19400136796
D,306285.70275268564
A,414737.81412195554
D,979677.3697996525
D,527818.7562207507
D,649151.4650756657
D,972667.3282534503
D,607716.2750388917
A,772004.0871977343
C,455000.4496484514
C,64722.7345925403
D,927133.4133787248
C,398923.7892887534
C,595310.1867340517
C,746294.2612680487
A,483523.5528544529
A,434958.33920638426
A,576285.0995078875
B,349596.9239736989
C,370379.3583377786
B,623549.8305485367
B,997791.2782303226
C,906922.3539383423
B,565381.8128930223
B,77285.79732395058
C,895500.9125212556
C,169268.7684489731
B,50143.67651743101
D,538241.4818196862
A,464261.567696306
A,815023.6057968094
B,526749.3507985905
A,28385.646898721472
A,283657.13854316366
B,49251.63393265397
A,558674.4703892053
B,411607.5517398097
A,590965.1936850082
C,857029.0669102829
D,693826.9790839783
B,898086.4347921502
C,156899.7172624894
A,858399.188954461
D,611317.6552064042
D,994485.7305436378
D,781160.1359148358
C,500249.3852642659
A,73519.48504210314
B,152746.72447892922
C,715654.8905957892
A,258121.5601913345
A,824874.5858016915
A,568030.707651026
C,6602.236359627534
C,268619.41724213265
A,218734.03299035932
C,61087.59574242828
D,565364.9009942488
B,396139.64344695077
C,817774.2712071236
A,79499.30968827911
A,262211.80979568657
B,7842.944702742938
D,755191.5782801781
C,328688.4498396745
B,120892.52184450172
D,965589.197954648
A,135445.3301886208
A,736349.4990543437
B,530815.0264918987
C,441200.9344843594
A,449450.7918619264
A,438774.14249873935
D,329677.7770899186
D,968255.6897071464
C,575199.6584364854
D,975257.1971378046
D,82390.89728162462
D,927767.5088436737
C,777756.0179681559
B,473674.3259199265
A,795253.5342062255
D,962775.7537683909
B,52250.24276615009
A,118214.45807221853
B,720020.2041532088
C,619718.0872688951
C,494219.3062119984
D,70559.43611950977
C,557147.4178362882
D,735938.9804345199
D,248041.47328256167
B,161890.01611293564
B,800580.2664207994
B,582875.3627141337
A,71314.3536386559
A,805917.0427254878
B,705684.8317761394
B,589986.9300611734
D,22802.382541104893
B,97354.9563167907
B,370564.64225159027
B,661542.2655396464
B,631410.1678365364
C,788510.9795678002
D,978354.3931758618
B,311327.1868772471
D,386611.2946784279
D,955902.6747803026
C,67324.36952317033
B,278390.7873009036
C,806283.636732562
A,187310.26037356348
C,976776.1347151545
A,532208.2758986866
C,289861.8605964416
D,195126.84364378752
C,273053.0840765981
D,29665.509853388117
B,747806.0820624573
A,5952.969265276775
C,895455.1478448914
C,826811.5420359627
C,657020.9407246924
B,790823.3466628322
B,754073.0967504279
A,171092.1317549905
D,652834.3347606104
B,180445.2681354013
D,804551.4551407745
A,23631.94302353666
B,214928.30546015484
C,714743.4884503053
B,465890.25489739445
A,339565.28138597676
B,224971.2590384624
A,797179.835918249
B,962103.9749900007
A,961602.8896026539
C,984375.8894466737
A,248490.63497517677
D,824554.7434194747
B,574057.8363092021
A,691872.2553713233
B,787350.3289732749
A,106016.45368057977
D,32545.74913204622
A,199819.8234863281
C,469250.75169949484
A,566082.4179667312
A,1757.2743865174045
B,817242.4296714562
D,433186.0225996831
A,741173.9598824092
D,250217.62864207086
D,93703.01855208573
D,834784.6266614244
C,766103.0536391226
D,68345.75638953588
D,588125.1883761808
B,290087.24656892294
B,233656.66202706026
A,398924.9458609413
D,784411.3181759604
B,405512.004150815
C,737448.2487434422
A,153661.48921252642
B,547133.3033363753
C,275898.6903321955
A,200628.12557894073
C,957056.8497728987
B,315871.3113398499
D,267897.1278754263
B,312870.65329319506
B,189127.32218975548
B,199847.0692490404
B,863977.5978413853
C,175055.94396730483
A,362668.34376971266
B,336994.1393280297
D,603719.790240885
B,388666.1970424208
A,425028.80025933345
A,281292.9925731802
D,113326.91497063907
D,54403.029562771764
C,788247.504269392
A,665246.7841043683
A,560640.3481451924
A,314602.87726382643
B,506781.85013442853
A,319328.7750056847
B,372106.2978893641
D,702208.8709848565
B,897649.4135990429
D,742361.2890395371
B,967859.0192851997
B,323837.8614802171
B,784776.0437312173
C,496298.940527518
B,833992.4373706208
B,171484.3930237152
B,758863.3828243101
C,648717.1515279103
A,332142.2191583234
B,298382.4577774683
C,15852.821632760139
B,349641.1477126864
D,437433.0221487479
D,89045.74822036648
C,191950.67739684012
D,882055.5056108976
B,703183.8069675404
C,325470.6013356661
C,668815.7429985239
B,163504.29416479627
C,723832.1036889208
C,986668.0227452297
B,719543.805629179
D,441291.81668505544
D,350601.28654513624
B,707543.8272662055
C,957417.0536771182
D,738162.0740117882
A,239504.11568444775
C,84705.53739146813
D,362714.00735059736
B,847210.6412762877
C,924378.5401744203
B,307761.6836428484
A,25389.094886332674
B,666472.911828784
D,496038.2210768711
A,958130.4497650241
A,881138.0543522589
C,7509.73716082104
B,873509.3130445206
C,683330.4819368841
B,31137.27048267967
C,351365.73052921536
D,325020.8887229795
A,114591.59808291808
A,312839.21012004215
A,158160.5673015628
A,560209.7193250569
D,422039.81549723214
D,296836.7546910353
D,219606.8865198234
B,455299.64183849626
C,514610.18594050314
C,509624.3338721928
C,710264.9982217741
A,793992.293520915
C,276747.6989833539
C,638809.5309869281
B,680195.2088321463
C,130886.62994718603
D,28235.449209660368
C,638901.5748568163
B,63205.684484198275
C,66937.49499471458
D,800619.8888796465
A,137889.2535468511
A,201277.1014555451
C,258700.23541442578
C,656355.7884241055
C,838566.9355974221
B,246165.95689690002
A,512094.493965212
A,16805.0042405673
A,135857.23774636828
B,951524.6292320951
C,679536.5604958027
C,880952.3555305668
C,56624.7963601727
D,323402.0264379027
C,471105.8723607233
A,465105.44766305794
A,878857.4883148918
A,651349.0158347271
D,573606.2527980478
A,560739.1441913737
C,661915.1538365602
C,925240.8629180661
D,215403.67103632097
B,358849.35594920244
A,47875.775576485146
B,959595.8867766698
A,812503.8246231469
C,241664.2158397524
D,547958.7848135475
C,521678.2292925275
C,471834.2280007579
B,212333.62445907522
D,152755.58166738067
B,171266.99340905427
A,919545.419545619
C,448503.75472859025
C,915313.9230165143
A,12959.108397396112
A,598760.6873354585
C,134009.44432736706
C,135800.90063436868
C,879679.6811371384
C,101541.50583565624
B,3526.9677345907135
D,310584.7408015632
D,77512.46080316942
B,674599.6677084508
D,321200.91307568346
C,124110.02492258283
C,626470.5331000806
A,651944.5041396753
D,92336.15814775287
C,671.9699816141178
C,604837.7486272898
C,211917.8897509644
C,750350.800219558
A,153365.78800722677
C,928949.3741245883
A,52223.03172158948
C,645329.6674814183
C,985442.0806003485
D,857567.8054068143
A,287141.0769463246
A,883213.412589855
B,357184.177514842
C,315469.6314511994
C,53867.89416294025
B,815095.7851454386
D,676529.6500547477
B,521028.94233270804
A,577280.969362365
B,632479.3685060884
D,857610.5496969025
A,241396.9142631729
C,621194.3658930198
B,70122.35171674997
C,7702.35266423458
A,417613.4638328591
C,45335.857172706164
B,921150.8832204237
A,446429.5176335179
A,781877.3926968065
A,717295.7920463043
C,619575.7734328241
C,649050.35047946
B,689564.4297697872
B,510486.11774227506
B,381985.1752165512
C,181478.83116958552
D,144677.9715663924
D,952742.1610799275
C,442475.79441665363
C,429317.6937396816
A,444487.63377244637
C,120079.8200116775
C,499774.6360347336
B,103749.59463048438
D,802188.8871266877
B,997354.2054190243
C,434702.30358732166
A,75034.54034752233
B,709677.8712407013
C,944909.1168481602
D,919322.6260907942
D,825603.3504641087
B,280920.42905695946
A,862922.1722375448
A,842173.7327135062
D,208117.57647639574
D,151867.19960855355
C,492995.1596658443
B,318773.1392769414
A,17932.909035111577
B,21794.2421658367
C,11642.90093682996
D,783176.058586024
D,652843.5636498663
A,905344.9216171082
D,902777.0221090777
A,873185.8693228834
D,155708.70932313974
A,253169.31786614738
D,617888.8608922048
A,535899.1963201279
D,945832.8272586543
A,149743.54406990664
D,292822.9703916936
A,637945.8634108206
C,70675.259080057
A,159791.78077142598
C,826906.945059125
B,72091.47123288295
A,735290.6154148509
C,942631.5352298969
A,293042.8045621062
D,835750.4203219183
C,43536.83364621497
D,319389.1289579666
B,95633.16353002781
C,275724.0791531348
B,324239.12422879384
B,86879.55895283006
A,739513.3901837348
A,669565.6832276518
B,964357.5176142507
B,866615.1751723496
D,703641.8591677023
B,868963.0997647966
A,642837.6111285506
C,489480.4302726261
A,156736.23814928182
C,901206.7047981904
A,61161.745957602376
B,646542.0118129551
A,376351.1260635932
B,429840.75388848333
A,49897.29308829338
C,75599.76217357555
B,649016.0503116767
A,372787.39786648017
A,934545.4811682202
B,332646.3981745701
B,184243.22075175846
A,382834.69040083437
A,585537.0099687709
A,168887.4535503062
D,250575.3339999849
C,48663.09964847482
B,711710.3037770122
A,548622.9838935446
C,345690.7704155933
A,247427.1363067795
C,955277.7542082561
C,577961.5618625388
B,810406.3980834517
B,694533.1592585433
C,740631.9685275102
D,203600.3681474279
B,811005.0109035132
B,348049.9483435572
B,203861.17790777725
C,801009.8467435224
B,232997.5476170979
D,574848.2164633704
D,86017.06408403986
C,244164.58399038287
C,596770.4276806004
D,512414.4662003599
A,323954.37448801537
B,438668.0738697928
B,670383.4642767091
D,985146.8662457466
D,732750.2258043492
D,393735.1412325737
A,704270.6376466983
B,524399.2890240547
D,533064.8836576393
D,282860.12771776883
D,143138.4732311052
A,972332.9981308916
B,776258.4818938985
C,315102.571620535
C,978777.9816689747
A,947408.4143797025
A,906117.927581551
B,171852.82874675133
C,210081.36606896942
C,400492.51541944384
D,616668.3793302815
D,983125.967855582
A,11119.429458293695
A,131648.40899736353
C,230687.3138704485
C,418254.9066423431
B,520957.8841646268
B,572757.619267269
C,75084.11375179114
D,12990.711884393602
A,14945.510116964988
D,809558.4783660184
D,96319.48786632626
C,766813.8506220867
A,465456.4555762656
B,594140.3282346546
D,500168.5995644196
C,866265.1023349814
D,383156.69765569794
B,227972.80308997515
C,689733.7351603337
D,451834.34158004035
A,766908.1091102744
B,413873.17095062725
C,915420.9681502419
C,19257.626684665574
A,348364.77617980354
C,239243.25953983172
C,2962.357884908173
C,544042.7787993554
C,197934.2015526253
B,487853.7861323352
D,503114.65009976353
D,551578.291020069
C,669626.4588445544
B,989729.920522138
A,608950.5170815721
D,842844.2729323
B,872016.7882678783
D,717751.2967213228
A,100445.2209524912
D,942478.7288749331
C,718816.6807573645
B,763660.415902248
C,785506.8219888667
C,712167.3057698399
A,575030.367503743
A,408909.8589377562
A,563562.8948779464
A,918859.9986163498
B,966188.0823197552
B,272034.26760939887
A,725549.029772654
A,407425.8325350345
C,137108.5751127905
B,631501.2307347989
C,548901.5958294416
B,849723.7895929508
D,370954.4685884256
D,376353.1816647654
B,663517.8121095613
B,222014.90242501043
C,268261.4690379104
A,705146.0427781984
A,788513.1119180302
C,486011.4992297672
C,284870.61892303766
D,128295.57790019941
D,372092.7406512411
C,769657.7626682596
B,665742.3435722251
B,591894.5983165919
B,398834.71752871433
B,795970.0267723588
B,811326.1792939974
A,310434.3483203938
C,949718.5673805696
D,35247.15036262782
A,925805.8852238809
D,498030.08283583017
C,103250.41513314281
A,84821.18120096016
C,522478.5351214156
D,911549.6895690648
A,701086.247874665
D,556278.7401006327
B,329014.87249040493
D,780293.4868358029
B,663679.2625352709
C,167846.33679239635
C,334342.44850545435
D,50278.88284721149
C,989441.4142801589
D,44029.0555550078
B,573074.3115813058
C,627490.6117798256
C,137086.67446645696
B,871282.5783627541
A,508282.47715011745
B,387897.72242409934
B,578441.8818350646
D,388927.35556814127
C,274221.87343851523
A,561196.567939615
D,914285.9452093629
A,127832.28020923254
A,614874.1296776966
C,209717.8330323597
B,920081.220277899
D,402064.97200510185
A,179207.02373872144
C,425105.0827655173
A,655416.6194587302
C,821873.0635302208
B,313732.84053059056
A,873307.2097131104
A,406289.63230928715
C,192077.8771650784
D,457146.3684992592
D,92357.91862412645
B,661473.1639835534
C,528848.8827067865
A,512511.46747812413
C,278257.19747026626
C,433990.1470185147
D,907384.3362361992
C,942572.7219836211
C,701155.3906032443
A,324687.4803624845
A,573985.0516493791
C,112909.13523156321
B,862366.194008862
D,475693.28271455725
D,195804.50695733476
D,184099.69691493842
B,747246.3204908008
D,594661.4935011157
B,605956.583862207
B,768742.4643850897
A,540365.0232018299
D,823855.8069217285
C,153575.87166144326
B,174092.20281423588
C,886701.0711042712
B,349013.3693352925
A,117157.5778194004
C,378289.55604953173
D,215859.14868088506
D,67332.87480682581
C,702228.064379801
B,814453.339172842
A,270865.46378959296
A,367175.66277367267
C,497873.9876092727
C,321696.2191222452
B,629124.1459880581
D,466635.8733848082
A,297759.15967918467
A,100856.42205279089
B,1878.906731102359
B,6727.942546918996
A,742041.7957680944
D,808399.2314831614
D,770508.1851947105
C,165149.50471561463
C,205968.4314838025
D,673620.1389483243
C,549165.6519833063
A,472099.9364049369
A,309.5787610717382
A,264892.7087074782
D,133782.26318025842
B,544262.6848653993
B,747120.7798843519
A,97908.85499014179
D,674747.3793379243
B,344275.4401374928
D,854270.2443087387
B,483277.17690238357
D,813778.5141060748
B,839022.2188005247
A,409238.7903412569
B,269841.4463358727
A,879044.1223217719
B,295897.587964121
D,453253.31920547405
D,679464.8871548933
D,800473.9289362123
B,927982.4353622681
D,619317.40589237
D,902515.4881444761
D,875550.8453805437
A,342946.47507272835
C,168042.666231229
C,319240.5101787381
C,591050.3515090247
A,71569.77033457613
A,551871.3960913842
A,940046.4057519016
A,43066.92487517305
D,504366.79274322925
D,251642.54444691213
C,676839.1556716771
C,740514.0235589395
A,140589.13703468457
B,74181.61186319606
D,311459.8838348147
B,966057.7737945352
C,791090.0048755887
D,887781.1088040044
B,828615.8452151209
B,6254.225121400059
C,451384.58430431713
D,506905.1716373146
D,727185.6162676917
C,863557.4132539979
C,406326.52965903183
C,231838.9601720726
A,831370.0340189846
B,601468.5017279552
B,927383.5642827279
A,851298.0465507737
B,967434.6464082554
A,770030.2861306291
B,682666.6529976428
C,395864.2364647252
A,682489.9182958932
B,123289.6578964855
C,698225.908471261
B,642637.0112418113
A,622157.8359845405
B,403943.520137049
A,447309.46821237996
A,399561.7391480537
A,84036.98952381911
A,931607.5306834369
A,382214.66245841264
D,998733.6886003435
A,307691.46656808956
A,30694.83881871904
D,324544.5086882163
B,792404.9576100874
D,871469.0685591165
C,277190.4410824979
A,23.400805044038187
C,681465.2130988911
C,48317.84165486064
C,501718.85655999207
C,137921.65372621256
D,957487.7978988423
A,531209.491272548
C,922677.6107278732
D,915419.1236002288
A,35766.52228278565
D,30427.683140481055
A,355970.05311200727
A,729751.2062200108
A,373477.20743918454
A,288477.30921756907
A,159576.0721400422
D,100188.61492774733
D,324884.3687166253
A,305428.83670010336
D,436266.5614660446
B,31633.381937561266
B,64218.96836342822
A,128040.08305354141
A,736768.2225271984
D,344038.3620521752
D,83126.79610769391
B,26278.97892095188
C,960654.4589150806
B,691940.8920771541
A,614455.2222461263
B,406985.4616246219
A,941978.7394552692
B,913182.2391261562
B,136175.25899955773
D,82136.8324062527
B,185270.29269467143
B,829797.7962211379
D,824838.379899489
A,853371.7722298431
D,496094.59438353323
C,941598.3232779606
D,577021.181810224
A,537455.9712736482
D,87612.3573057831
C,629221.273711229
A,66417.17917755197
D,611006.2948935687
C,967629.4032871341
A,499484.2030431635
D,350873.81873508694
A,185218.28555177466
C,928231.7763406514
D,891902.7465217545
B,559157.7404119244
A,367498.5695872187
A,307733.57113675534
B,44805.23301463934
A,65896.31133637553
D,157532.61578015564
D,596017.0562693005
A,974680.0851540675
A,899086.9673900403
C,108147.81536087692
A,628695.0404007303
B,994797.6343506016
D,796367.5530641
D,65576.57894245806
B,117347.74345305888
B,323493.64659759303
C,968763.4303686316
D,585817.8821549758
A,26427.430007933017
C,244441.37255976483
C,137437.005066819
A,258740.60217297112
A,651.314117175672
C,424862.14318210515
B,673029.4853437763
B,127305.55182983539
C,556523.5551552854
C,938744.583826179
C,655066.3285941916
A,726340.9043096941
D,139843.77984415562
A,701863.9358339659
D,259072.0847550153
B,142317.61644609386
B,413282.50152524404
A,790647.6514636282
D,163201.1334511051
B,787861.645166208
A,419348.88694618066
C,167408.7894370626
A,44653.88654697744
C,327197.43308987183
A,210509.27085267502
C,5768.197393799191
B,607000.4382068231
D,680120.5779001197
A,212670.94739268222
C,536.1460977936216
A,444951.4719776776
A,15421.827482627992
B,985470.0294479713
B,88218.74555088449
B,217501.9410983051
C,734000.9621432109
D,433435.7174133131
C,280348.277642805
C,392165.89722862537
D,732208.189791123
B,18811.216042012413
A,151581.88792452298
D,643957.4305135285
C,809756.1304574689
C,723760.2405474865
C,601811.9926441535
D,987109.2419084103
A,537744.9620192384
C,469321.0162938225
A,845747.5310948091
C,351730.55050380906
D,84474.98302141343
C,346697.5199294481
A,380599.7192759163
A,591082.3271907133
C,52694.77601264905
A,531342.8533437621
D,61213.713223024824
C,696268.4270326805
D,510987.3129090847
B,89851.20807592606
C,496238.7098545836
B,605683.7544833884
B,165595.512002781
C,19119.726889032518
D,240636.60382577678
C,592435.4465461752
A,214998.37199564275
B,921432.1597206335
C,208471.03199248217
A,6675.116316595453
A,491000.26952894236
A,728779.3058143347
C,493130.15101847536
B,463382.00447457586
A,314896.318186732
B,293961.9239139711
D,329530.4306173644
A,352913.0999254233
C,344507.1532136229
B,251470.20966526025
A,132382.25265122327
C,312216.23802873143
B,827675.8960918504
D,689115.0370819189
C,299598.0557709629
A,44504.369231521676
B,422276.7663410284
D,303895.65709849744
B,9622.882819157685
C,287899.99874890613
A,195134.77744272488
D,925452.7293054796
B,13196.87563488403
A,973553.3840853533
D,254431.36805811294
A,258151.5618840833
A,17131.461602749587
D,432555.8322077635
B,725766.5739822699
C,714625.3040754849
A,317612.29813251144
C,229865.4827819727
A,211380.29731452346
D,114232.2945971559
B,225890.37857605255
B,715242.9013752663
A,882047.0253243989
A,623988.9560201202
B,420379.6808863114
C,49061.813978106824
C,982330.3924081998
C,499162.90842399
C,651585.2293027568
B,946785.6606916457
C,825611.4059927545
A,91541.48653258865
C,957550.6013544822
B,825401.3663356996
A,414311.0848557111
D,538957.3203502032
C,875362.0175203846
A,699108.8279151766
C,755152.6591791699
A,109688.70672760822
C,407931.8831703517
B,790165.8384168748
A,997233.4255873673
B,981673.1373930131
B,436365.5391091363
D,128498.81768055605
B,325182.147726904
B,995481.6360428177
C,681452.5004765866
D,175491.06720670938
B,67231.78537733977
D,362575.74979128706
A,726764.5202003497
D,431400.6300819432
A,388388.1762667761
A,817910.0719850258
D,941286.1616190613
B,41213.77266726589
B,303079.16713902715
A,235158.20659272358
A,831137.6092217487
A,286831.9563420094
A,397962.9629986665
B,518540.81302268995
A,557603.4029171502
B,687343.6942925381
A,827426.8754841754
D,204034.128651547
C,676088.4797496487
D,473182.0393983035
C,295529.1427966931
C,892930.4230679808
C,449524.2135580545
D,478313.64589792624
A,433517.6767641146
A,776135.7354850295
C,812157.9547667933
B,649273.3400915908
B,273311.2578408199
D,997504.2708703084
D,791064.9480804303
A,238653.01196108802
D,250753.01663748894
C,903704.0551085076
C,71428.3049070712
A,180920.32175865004
C,43128.78226598882
B,152820.26418670657
B,920996.6824311974
D,375689.2164554111
A,236072.96852406667
A,515246.62577892677
D,373952.70162361115
C,786061.0809457045
B,578433.1429366365
C,770875.1232906207
A,20150.08194787693
D,951247.8405645166
D,269183.56650242815
A,899303.9895244904
D,931959.4089012895
B,658185.9550379558
A,133278.93635465804
B,283992.6176195311
C,576845.6992832976
C,27779.56691262662
D,617137.7459329648
C,819654.1748609658
C,463165.909965803
B,47722.9931998322
B,571886.3320877546
B,998529.0091168893
C,232637.27975078853
A,11221.994257577195
D,178804.56202143125
C,720282.1166036545
B,561539.2688646092
D,283598.8030015686
A,898124.6042280818
A,107259.59692630371
A,857401.7915041032
B,699215.703226969
A,689874.8305695682
A,216061.31520973903
A,881577.0456331896
B,164064.013682385
B,182135.5021357668
C,966491.4499874011
A,876280.5555188195
A,58866.28194039034
D,100081.18430149394
A,91838.16418714996
C,647303.1345634905
D,925153.8152264323
A,13917.167070969905
A,925204.4756564705
C,53496.08346226353
A,288838.3208159537
C,903110.5896294184
D,108305.1433764316
C,308474.1482115539
D,165184.5409983045
D,565889.3010604355
B,271690.4422314392
D,767947.4706017792
D,947600.1662072561
B,968341.1400623983
C,230393.5506765007
C,804517.9703109156
A,458342.17940587277
D,170784.82064164037
B,282420.8751106455
A,294590.7979114336
A,580179.7185723952
C,663506.0267675102
C,926075.976977555
C,12571.777398374672
C,26787.722659801893
A,52998.37516227957
C,700254.628886565
C,536795.9182190141
A,914103.3745171938
C,414041.96615592734
A,921095.0897926618
D,920894.3275016304
D,822131.7162294671
C,103537.32681359451
C,297371.6044045249
A,937295.7594572733
C,337164.79876294493
B,871531.0475613654
A,54556.3909537754
A,6011.892742116886
A,774444.0533418807
C,886064.871930314
A,725878.2076064202
D,337576.2078088846
D,738155.5659383493
A,620327.1469051252
B,926580.6087654682
C,565861.2972084702
C,321822.5525915046
B,962851.4776200181
B,40186.719287931715
A,711702.1233103414
B,1793.0114038317013
A,74797.07412792502
B,593197.9162705276
C,324302.80913247576
A,786801.0616018876
C,810501.0037961442
B,346931.6530785062
C,559081.141318609
D,161426.46245254367
D,465753.12111828657
A,208808.21121683245
D,568294.7350599478
A,830065.4684429102
D,787304.3714843271
B,980512.2386308636
B,529342.8022704606
A,218716.1098227619
C,443424.6562475126
B,27117.875795536707
C,791328.3043767735
B,374339.24613122025
A,519017.61628121656
C,834374.3033272045
A,543994.3080811977
D,312143.83889162855
A,582888.4565731382
C,378364.16244480596
A,523336.73142191215
D,809786.2286450883
A,622241.7190933214
D,434541.8412463173
C,123341.83201874104
C,197964.05496056503
A,946326.9658427472
D,314598.9143924318
C,161814.29884346688
C,300985.4505654724
A,939908.5773393717
A,811974.9540310289
A,728470.9885698828
D,355832.1421496867
A,15061.815621695063
B,348825.96510556375
C,649568.8148951611
A,104848.74215426554
D,585882.8231347223
C,779731.2348590764
C,842458.7369059504
A,764101.0330653674
A,421468.2378307104
C,258313.7487599436
D,757818.6924265418
D,567364.9108740959
A,646845.0722220305
C,32527.090411220262
B,927150.106887175
D,445495.8398648072
B,697955.5897602035
B,339341.8312665438
D,520844.63129691273
B,330338.44789461297
B,334792.7505943735
B,204908.62669545662
B,933116.6688199972
A,405905.4021240085
A,248719.19479521908
C,70420.09722116271
C,728541.706598716
C,339708.2945884621
C,15191.217066663043
A,829736.0988150454
A,633943.2274706506
A,60880.42317946019
A,931736.9418463103
B,133056.49662711992
A,179486.5878783647
A,736665.8943371439
C,531417.7723129892
A,192642.1966037464
B,695504.6381326639
B,721586.445986709
C,952738.5741809837
B,84736.70959485891
C,33611.83034624437
A,115963.77006467506
D,493020.19999097014
C,661573.470026947
A,637023.4224560986
B,398627.44941092643
C,548659.3045658562
A,61198.11749787729
B,444506.0567500123
A,653073.2147185158
A,948004.8620860146
A,351725.5681927901
A,932882.4584529316
C,425289.98315296887
A,244220.82009424307
D,513914.81882231694
A,214390.5797808594
D,873296.5019213299
