Категория,Значение
A,419913.00637046667
B,874936.4784831015
B,193959.6374435476
C,474947.9682333693
B,926166.9737229553
B,715784.4416392681
D,17516.918876070096
D,64673.289081559116
C,301053.4368698735
B,449278.39346520294
B,401261.00778448646
C,24627.73828434961
A,958367.3414187034
D,922568.5915441895
B,446425.05084377114
D,198125.30169837773
C,656599.5351437958
A,357170.7845716866
B,204375.92407109818
B,843319.5724614447
C,900617.080414553
C,638334.6406594395
B,55187.2949455855
B,663411.6511316416
C,48714.14347284952
B,730059.1235510343
B,323650.4174578697
D,342873.869363725
B,78960.4807814518
C,457833.924754851
B,363722.6667124808
A,79306.15771491655
B,252334.23629113083
A,875537.3772248039
C,971857.3305374434
A,379105.4814145216
C,888597.6533323446
C,319086.00795464846
D,344935.86000627786
A,914353.0289029181
D,853807.0263701755
A,435787.6974653857
D,973240.5953907331
D,860056.7562898798
B,174005.8014670729
B,968260.7482779068
A,326384.9031660527
B,943546.3845469187
C,404260.03212541505
D,516042.126541428
C,781022.4317640987
B,333299.29645377607
B,911561.055304428
A,749238.4930501006
D,965763.7526311347
B,81479.33791620443
C,277783.7104883677
C,67048.33183127944
A,150731.00909717762
A,70815.74546202319
A,709842.7745972802
D,526376.7153759212
C,585414.3040015632
D,261919.54601660185
B,182590.0899848082
A,77018.71170436725
D,662517.6275088136
C,831993.9239820022
A,219557.71506967847
A,454164.89676164254
A,997591.0353330483
D,422863.7812738934
B,318679.0035764254
B,872649.1480093991
C,86010.28305087933
C,431321.6122333657
A,977757.4615506502
C,206694.43666969534
C,761240.8801815712
C,996749.0148738188
A,281758.4412037987
A,84150.54905280062
C,903970.0797521531
B,894670.6700034306
B,344460.5780509401
B,835954.8068873906
D,416190.2585178252
B,282195.87632611033
B,778202.8102745884
D,708644.3691076979
B,314283.7135163573
B,995014.3167874491
C,22875.651326150324
B,893541.5918989604
B,683385.0330872601
B,596679.1249595304
A,558823.9923997557
B,765422.7200311341
D,575148.7202676898
A,68957.46161181603
D,879493.1057508083
C,410899.10624427104
D,412619.0875017793
A,395128.1559232629
A,326853.97842068906
A,102964.53019690566
D,339287.5042037445
C,774675.9476018327
B,489348.7273309439
C,301372.2647108458
C,783659.7681136243
B,992201.4037489119
C,400045.90977665153
D,423040.85610911425
D,169958.07639169303
A,364148.23777819326
B,612754.9260772454
A,669601.4113035729
A,448884.48683907586
B,458249.44473170745
D,23650.32832458691
A,911459.1368154911
B,389152.41605859395
A,308602.172797218
D,680170.5762025833
D,29035.66031517424
A,510744.69905801833
B,813495.8911335102
C,139370.8897081819
A,5784.00475838281
B,586526.2169260929
A,330254.06712706696
C,200940.5290348606
A,513471.39498363715
A,76730.70121030546
B,769554.0832202918
D,557513.877695502
B,997192.1149310245
A,497323.5977301497
D,947088.8945689162
C,112291.35433516868
C,886550.5195146137
D,19442.73672434449
D,446232.4810178443
D,750026.3654140318
A,739100.0963003868
C,129548.78346020982
C,136049.82573689107
B,156638.5819827627
B,540048.4884534287
A,255564.72578669697
B,859345.3768742611
B,107872.65007424606
B,190994.07664141365
D,971448.3080981486
D,264288.0202359586
A,615459.3699224836
B,753072.9339685497
B,206038.6568753938
B,772199.7347281482
A,981672.5410689889
D,425645.6597694862
B,998487.5807134028
A,275896.81906756025
B,625897.2097428443
D,892751.664567556
C,975146.4453184321
A,331601.9329636456
A,182388.37976084443
D,311024.4092823314
A,349607.17711179634
D,724069.8163639506
D,877831.7793228371
B,637747.9940230413
B,260836.43106429433
B,687355.824241417
D,597966.5327176795
D,783351.6016631654
D,236452.31178201918
D,218128.38329972717
C,363761.75890190765
B,695794.5624634135
D,496030.86917218944
B,854966.2467079976
D,986226.7912780072
D,121931.8906606226
A,699774.067710937
D,475342.34389546193
D,400716.46076253266
D,233675.32708342164
C,507789.55645100266
A,65439.76661725371
B,517873.10687703756
C,817523.0299252461
B,377108.2916136046
D,940843.1816289077
C,723683.1886388991
B,333201.829685162
A,397055.34019625146
A,859302.7337437831
C,591126.0099822929
B,595789.8418445496
D,421526.87628625927
B,795058.6370978644
D,416523.7983942234
B,988581.5648845568
A,208662.1943103185
A,520767.29705109383
C,444183.39488742687
D,749224.4342910787
C,250530.13499674315
A,994706.879058041
D,121745.59983193035
D,796570.1100968756
D,983191.2481431596
A,845772.8718147648
A,685539.409497876
A,87783.47726162995
B,728366.2918803461
D,563000.7406705469
B,927343.8099128953
C,501547.1577720206
A,879820.3715786233
C,393459.1126243987
D,923539.5836930723
B,466867.53050311323
D,63956.78105614544
A,806060.4495754874
A,429722.5578183431
D,30735.668799648618
D,380365.8080545026
A,117190.07072650334
C,742106.5664145229
C,672793.8980854728
A,984494.1662122044
A,951739.482425231
D,656270.7778015924
C,729078.3887840478
B,269051.1607445638
B,324260.9505963292
C,851986.8564473875
D,680461.9015106851
A,634926.21882039
C,885712.0383835251
C,40188.50770146565
A,826948.5478417007
B,840990.0697456376
A,941992.5622881723
A,940587.1768552032
D,294020.04288390226
B,74611.81687728091
B,648083.5000946249
D,290462.7439823929
C,90457.1217598692
D,637020.0691367111
D,670273.2962263542
A,938244.4323610193
B,291372.38024327706
B,139710.54179227605
C,469133.81299441936
C,876298.6620178265
C,501863.5697301497
C,381176.34888449416
B,944913.6836302895
D,867963.4764585455
D,837170.9176841574
D,705888.4325756801
A,49803.83514112252
C,783736.9159346197
B,775654.2778369957
C,164500.4129932848
C,942696.3832884287
D,512071.70036927983
D,657258.2261846268
B,388007.3004690919
A,448057.43816606636
C,866605.5598099736
B,180582.03265022932
B,808157.8316890594
B,823694.1433878425
B,442534.77044095326
D,251866.7256479008
C,607402.4461287922
D,268906.12081152777
A,180170.22756252164
B,492744.70817443094
A,659331.4574960642
D,479372.1609141173
C,912173.546062564
B,456662.43685231433
B,755151.749285926
D,605345.89314017
C,698416.4034623716
A,406685.97475936275
C,387451.30286300543
A,17131.73492919362
A,310228.94031550066
D,31468.185054571608
D,68134.12740305047
C,655261.7970071746
D,347673.36190127576
D,670528.4189920509
C,23315.106946666165
D,851397.0955907796
A,748692.188728935
B,47328.77774877653
A,957556.559477089
A,972471.4296042831
A,177177.11089279753
B,700686.6485324012
A,650912.9267502623
C,129771.00068308733
C,754603.9170356371
D,680469.838724825
A,341553.09717567806
B,329143.2075093617
D,352184.3482965953
D,493474.7434785566
D,392771.5205930753
C,662633.6502215142
D,864446.3352082085
C,7992.126954057377
C,928670.4492253982
D,227392.56330718572
C,57107.91358683043
D,842628.0007524373
A,880320.6808872758
A,457723.4797401306
C,963061.2867763456
D,81913.16402197945
A,679190.4260602946
B,785638.4482800473
A,530937.3447311181
A,875715.8065390126
C,992955.7254486292
B,260197.36659005156
B,996420.881063997
B,765967.6750086468
A,453520.7706380233
B,274391.11434794375
B,664942.5406517158
B,824569.9834896118
D,668492.8019323376
D,100324.6597634333
A,405577.38291442546
A,129282.80341153686
B,527097.9572840825
A,830200.8221725718
A,331314.012092111
A,73511.8479736725
A,96038.53630127857
B,651814.4919025637
B,922563.9661558041
A,193926.35847127525
C,270506.78700329043
B,229703.1226802292
D,483869.46930825437
A,112190.8829034306
A,75894.86868434059
B,394723.6609419518
A,870405.1018130911
A,41557.781762261104
A,733227.8818546287
A,166700.6640525218
A,359645.21288355836
C,354417.49690584844
A,80586.34430589607
C,457672.45977949456
C,699267.7796459973
C,434010.37273422483
B,106243.57935861028
C,902703.9391504376
B,946599.6542524262
A,329774.27303663443
B,361615.6472241315
A,346425.6998164742
C,642078.3714342936
D,704201.8179671474
C,651934.6536278854
A,627411.9461042745
D,183196.56781337433
D,58166.25941946241
A,549815.5145964571
B,540284.7108107221
C,461418.88398282515
C,534659.0133855656
B,267481.85960460315
C,598453.214277419
C,588092.8646260082
C,149031.23980988463
A,498363.7143316364
A,436345.9554266675
D,116576.8621577844
D,549884.0531935993
C,124342.92389318858
B,978759.4509441155
A,164492.84307419864
A,630156.3973412806
A,995476.4927489408
B,839604.176408516
A,402628.6168094544
D,760596.1466249697
B,885934.3018140281
C,913007.1681668294
C,412813.7808645634
C,161543.26619333116
A,26459.521557817945
D,116816.45340116064
D,248932.5971654508
D,97870.59588794933
B,740992.3019548877
D,481108.432819075
C,584115.9059351482
D,159374.40435574634
D,89984.95132892048
C,558959.6574720806
A,811280.715857512
A,593018.9527985639
A,212834.57803587356
D,675203.4371592905
B,92638.51651306443
D,579632.0775104034
A,737546.9262391027
C,497131.964318331
C,434217.51651165675
A,303289.305815181
B,587269.3449048175
A,265610.4987122748
B,843695.4976816034
A,445574.4037792877
B,118014.0910912919
C,238369.77135192373
B,296558.71020802285
B,977011.6235578337
C,683318.0099013601
B,313716.76631065225
C,574017.541531225
D,360535.5355061236
B,907755.0264650831
C,973287.6200868324
D,290866.1216157805
A,293205.02566694404
B,326109.4905448852
B,873980.4329402179
A,52707.32525447974
C,262950.11039559834
A,405313.92107020493
D,830818.419328541
D,294034.1497630196
B,822573.5200444355
D,866407.5568934281
C,760655.4058964073
C,569058.9430709606
D,368749.0034342333
D,347104.7340380933
B,546837.2981293171
D,706819.652214121
D,711960.1034758708
C,355519.8232497815
A,667273.4946151959
C,959523.0958776284
B,56286.824495106244
D,916170.6988019419
B,297328.4715161366
B,197581.4668223711
B,484364.3323057136
B,835440.3529241087
D,238887.3191416485
A,890653.5260289436
A,679242.0855908346
C,715668.1738906712
D,542206.2987876622
D,609543.3421689918
D,689896.9277526293
B,508628.8062935045
D,38055.86790219262
A,401811.13726732973
B,775735.9072405888
B,385133.443537394
C,838663.9864638558
C,928313.5033665063
D,548824.0312998245
B,132085.8383897655
D,611725.7677791157
A,910934.5325970676
D,24203.27049503923
A,295015.74300358345
A,346357.28750079975
A,808829.6680165322
C,441264.96920023096
D,568129.3163163402
D,40018.85310591968
D,74327.75817684855
C,196187.11097508267
C,414796.44738730823
D,757641.8191042431
D,171260.13475018987
D,36817.49445315363
D,639488.2042661873
C,577071.6648446041
A,327376.96423926787
B,86720.19839785717
D,331553.4046535199
D,74920.47441837758
C,186047.41857425988
A,246491.7503780716
C,578527.9405673459
C,339983.02275585855
A,298005.32554139616
A,350013.64573264826
A,404973.6292622712
B,304508.7758572328
D,18288.344251857547
B,681042.1628867441
B,514706.616294699
A,250791.27483419338
D,702916.8211409189
D,787275.5695294735
C,646561.2758081871
B,492012.9416185688
D,57485.807140467135
B,28473.42802309716
B,389498.15458793205
D,784695.3886387792
B,985302.6175492367
A,97067.85440518039
B,342886.2656563432
C,41876.293284753505
C,57996.01811158994
B,603683.8424421501
C,762241.0628820404
B,442874.42424882617
A,153493.02776100172
D,354969.73396581854
C,863560.8691314793
B,190340.70286449246
D,469656.6620944612
C,31827.81109232158
B,464436.13681412785
A,826497.9364504319
A,353710.7491575346
B,539802.351244617
B,951130.0258352524
D,54422.76052552042
D,534166.266317734
B,413732.09372550366
A,999906.2641894864
C,100346.62268621086
D,870303.8245283318
D,704322.3078044977
B,670944.4003526602
A,40579.2018294594
A,435204.74657262873
C,173743.74129971082
C,526236.2893235338
B,723385.5439203877
B,319804.51352745673
C,140217.1389031467
A,791785.3821341388
A,426353.08142033155
B,716657.9805698787
D,357402.32762280497
C,741460.5559643009
D,717181.1244315796
C,218294.65529822733
A,803962.0627728727
C,662302.4930806305
A,430765.4049208888
A,569218.1993737988
C,254279.69231070345
C,987861.1793276612
B,77975.93040224537
C,889850.6504212961
D,503022.8151344295
D,672529.3261868103
B,997296.0764929284
A,567584.0784234634
C,662680.3395522836
B,387734.4668209902
C,157878.5539970098
A,5204.821990670183
B,224410.07537981973
B,374400.04276431946
B,956504.7596105544
A,602801.8862615069
A,644597.5809211686
B,696281.2211498684
C,69915.42608161073
D,835197.8821011292
A,158773.26291822424
D,108414.38691834293
A,617044.8776621704
C,50396.33228563423
B,441319.6327973943
C,688827.3517061663
B,613691.9497197598
B,240647.41172596547
A,900437.7745043441
B,578627.8124390845
D,984875.1825545523
A,544776.469713095
B,70439.61766233087
D,934646.8557887897
A,325614.18805749645
D,982219.0920904086
B,710846.7649647113
C,43034.552975497296
C,920152.0190842401
D,371684.84904659394
B,75167.77446381684
A,937620.4066933459
D,940439.0854809599
D,684040.6580138087
B,241499.58306687258
A,678863.9686682083
B,966262.4056775237
B,614102.1949392911
D,229280.19194411108
D,419788.23481159424
B,790520.8303668933
C,654370.805717093
C,636956.8765326896
D,368854.67576735566
A,759739.7186809051
D,268400.9625159248
B,180247.69035095134
C,711999.7745458051
C,396525.9974259661
A,6945.081148001742
B,597560.2064634758
D,769138.6542845215
C,62925.224689531104
D,354591.8610125166
C,218789.91360762346
C,390902.57003250904
A,813817.841271816
B,504042.60266610724
D,841241.3870740298
B,484237.1376066489
D,827044.6190267468
A,355666.8424333719
B,608552.0313997545
D,221629.89343219798
C,357468.27560585417
B,806639.7276504457
C,342715.2045489754
B,183308.61865866487
C,740783.067222463
A,426962.84129305027
A,528096.7838377228
B,536258.750470731
B,23788.918569412566
D,878017.4778763811
D,897861.4654386322
C,195752.3424014146
D,10611.829328872613
D,672310.4820166235
A,413189.5511686019
B,821840.595333149
A,971518.8196732919
D,861229.5213993518
C,934166.1061965176
B,893947.9046891234
A,38733.15163583024
D,251132.2412389936
B,916971.6266250097
B,326140.31451299594
B,862886.8594667929
C,259950.552140354
C,570144.0081994301
B,848299.3246730836
B,789236.6623723033
B,808307.7071453579
B,63601.193913954026
D,6343.788536870676
A,660514.1249150706
B,634981.8208930908
A,543451.8184289319
C,221252.51461610585
C,106881.18248415146
C,481080.7087885453
C,573141.2471062308
A,469704.3888432104
D,762245.1745785812
C,21977.620594074375
B,266939.2899060787
D,103005.66554345991
D,273223.1876285021
D,826968.559239967
A,549641.0890611794
C,622916.5176227867
B,130905.26318967488
B,913115.5678087913
A,872481.7002186375
B,385414.3012786747
A,86431.23592164004
A,828498.0669421061
D,430389.45361167635
D,471049.1595516707
C,492056.1403342732
B,564535.6105640786
D,622098.720018717
D,114406.49836843542
D,192749.44390349824
D,944191.0285512418
C,811864.5980292764
C,80254.47928384955
B,462176.3250045937
C,619536.7424429001
D,624757.098664561
D,586992.4620327012
C,546173.3734608081
B,368516.79640513513
C,764433.6807450696
B,912424.8736762668
D,597880.0400905254
B,39480.65117720146
C,524509.1468156535
D,987715.3510041892
D,504601.94184673723
D,756604.505195721
B,458715.96527885017
D,545925.3185757576
C,565294.2438556425
A,437464.2057357614
D,66979.68642408936
A,483204.7314036568
C,412540.9165387821
D,281036.19834406156
D,560455.2308090063
A,36070.26954536818
A,840055.3624548096
B,580746.4888312476
A,791164.6936153729
A,555373.1789134688
B,961504.9281186583
B,486339.36339737824
C,395879.15950140683
C,857674.7184288424
D,521634.79606491234
B,928805.9006914748
C,928276.4070170654
B,968388.0850879274
B,425920.47115072276
A,830665.0571957943
C,973328.1732942793
D,173243.59307190485
D,777190.334887943
B,255557.05571944
A,839795.3312984795
A,668191.8826989048
A,754306.2725621193
C,512257.55691446183
B,65609.71741926891
A,339490.29722303204
C,488950.8500643912
A,230958.87059954111
D,571797.0951538645
B,997330.7619234096
D,600436.1033055498
B,765030.8642696075
C,945104.7424341306
A,29299.358578059764
A,403323.2335810584
A,186836.02409613808
B,693510.8651921916
C,158957.4755343257
A,519902.3774988465
C,620244.6892418182
C,862645.7166853765
B,364673.11819120054
B,438285.7447240903
A,999237.7145900348
A,5582.422482114269
B,659628.405036786
D,107100.64514324225
D,973800.8896959444
C,547325.0381102681
D,34320.31958846504
A,291567.6996534226
C,310873.2157413169
A,425226.9760409071
A,398343.232233617
C,606245.5528215026
A,724212.0140495315
B,717130.3974204761
C,278704.34589402983
C,269128.99939787074
A,268881.49525545066
A,373159.4243302064
A,687141.5026173121
A,156191.65481159836
D,712072.9518298383
B,307264.50104682124
B,864546.0708617643
D,619926.2059300693
D,917294.6916446039
B,782748.8246300054
A,506990.51932009665
B,981340.1394835257
A,274628.72723423084
D,894084.3555676942
D,505540.6983837836
C,697764.8522869495
D,386245.0145122499
A,124144.69031767061
D,470842.7958257122
D,29480.718163624075
B,924143.2137402503
D,702442.5474333464
D,965914.5181448363
B,268925.06152670505
D,447096.4286568054
B,487426.8071966105
B,800243.2570410857
A,17310.808650011444
C,938845.3568501573
C,635401.8931149429
B,935645.2727761832
D,897658.0572596753
A,468908.46544443845
C,23454.31595954095
A,108196.434746352
B,133359.74339194878
D,427163.4087894757
C,180252.60829607793
D,774779.8682261651
A,793566.8152365488
A,292105.0681540285
A,263226.92086469836
D,223192.40358815217
D,28638.464750808336
A,352996.26763310266
C,420020.90772995923
D,363219.3290511072
D,440200.87523720774
C,225249.2392541704
D,429440.37237209233
A,152000.49859938992
D,165104.137696525
D,18617.13654921282
D,174310.8137660404
C,90610.28508263557
B,957787.8987628925
C,724974.0058964415
C,515978.8236692121
C,713851.1892583678
D,85207.22950709924
B,575605.568514784
A,885138.0301658557
A,160676.0358039545
C,347483.6742668381
A,371306.68143345555
B,768443.4483652323
B,309446.3353242575
D,956953.3438919962
A,450188.04625156074
D,684158.0566854925
A,476495.5078062507
C,110187.83049367575
A,135744.63081059064
C,403133.5323129747
B,27318.09250478845
C,188211.88766606856
C,414037.43479583546
D,130695.79083821448
C,453233.149463784
B,639917.5676045803
D,121747.07777534843
D,366170.98064165574
B,542727.5829133799
C,956900.2004230457
A,827957.1175170621
B,594407.4207827841
A,501690.0619796848
D,86277.61462916672
C,172865.60154493112
B,61809.813305734315
B,61028.78360047392
C,214165.80012880548
B,110428.2617477349
B,178142.82917960288
D,684960.076200142
C,100130.1544348816
C,118768.02428371858
B,582946.8712493867
A,358962.2767216927
B,466450.96075553715
B,452904.45202861296
B,774929.254426152
C,144334.65222056652
C,421177.4047409618
B,390819.7274106947
A,42752.55247745258
B,48800.1382564427
B,664846.9830386398
D,851427.3699767891
C,115539.74325268713
C,864739.4815296576
C,932253.4795872988
A,161698.9064033877
A,253325.73640302868
C,89015.20112761085
C,450088.48634400556
C,41417.00271328808
C,575078.6400253335
A,19562.40418256694
C,216029.7192499897
C,626156.4992393923
C,895959.2129061385
D,385666.09824889374
C,778193.9846139634
B,484188.725398346
A,58530.8125893218
D,409908.83800287126
D,508460.1607945981
D,273309.0607700552
B,90603.17334349688
A,248300.9183908872
A,907363.0850154092
A,938025.8477850314
C,396622.61300629855
A,863413.638331349
A,427856.94081606576
D,76357.51972595583
D,563711.5910388802
A,97652.0153314574
D,476803.18603458325
C,819320.1936618456
B,229468.33983586435
B,539357.2457891622
C,337146.3932735077
C,663120.8322151803
C,111889.99784625685
D,781665.24008706
A,964875.6524671315
D,105197.3644622457
A,442547.24229311594
B,893611.5041591238
D,779439.4646743794
B,813578.4046115681
A,533901.3287951485
D,877948.7546433927
D,407190.72273358493
C,489188.80755288905
B,711673.0745003079
D,4744.3435706703285
A,372169.7326752522
B,840951.1953973663
A,535903.4598599303
D,141744.7095175759
D,207002.6685444567
B,781730.5697664435
A,125904.4223869965
A,165495.23854005034
A,767577.6846343076
C,965607.5198753783
B,268519.74937982
D,946481.1521177074
B,703389.0047232787
D,985916.2925875515
C,92307.66677862934
B,943560.9491442905
B,745481.5547493845
C,701434.5143223112
B,638582.0632359401
D,136891.56385782475
B,702172.3405366499
D,664405.7332949074
C,861266.9763955693
D,294102.64340535784
B,570985.7596012034
C,16003.773069417804
A,30277.86047005565
D,368038.53087825945
C,902723.0014437614
D,68931.41411743597
B,65358.538302752175
C,778001.3691332922
C,299473.04231236636
C,840084.7724852256
D,555615.3610150871
B,248864.97131895268
C,854580.235078628
D,748919.4272121032
A,201982.35444709734
D,310281.78015259514
D,510249.2039240335
B,180194.9132766978
B,311358.17371413735
C,678448.3854732469
D,988797.7872585363
D,677828.1784897624
C,253515.0882050532
D,109272.41109394182
C,52232.99950322535
B,687466.7352331331
C,608221.1293065605
C,6815.346799231125
B,329809.469414028
A,892449.7842216395
D,339611.4548531151
A,260912.19217314877
D,237275.72520516903
C,277579.5309299627
A,332024.7875433914
D,393016.71150859044
D,776724.8343121607
C,410406.4514307483
D,718743.1213129873
A,922621.0265900515
C,752753.3788061606
C,385945.7841093309
D,121342.71314602518
C,41186.27390531382
B,593706.8837886497
B,463754.876831221
C,891901.2494382127
D,262223.3237407803
D,542608.7966752881
A,518224.7774839931
C,181884.38844985043
C,995471.1866200456
B,33914.4461574149
A,2690.023110915929
A,548008.6662739977
C,777118.080198144
D,559137.3719681645
A,308226.7999392903
C,295671.6577785832
A,478801.3534614064
D,367811.31601964036
C,514053.5631463139
D,404034.4469659992
B,983945.5266598993
C,684002.7003119473
B,985782.4741375193
C,633905.977750075
B,745620.9509652226
D,531479.4512629865
B,929904.1650271427
A,585776.3693330478
D,8200.550473369316
C,521830.60772649734
B,650120.8125614395
A,403372.6263077323
A,835429.00960863
D,372407.25613437063
A,819891.230580239
C,392724.91541297117
D,964557.3650203564
B,348098.8353546229
B,902061.1525497225
B,985357.987485691
B,310012.2221444008
A,812886.1959933395
B,725665.1859248828
A,494903.76980093075
A,907289.4147552305
B,400994.35531506775
C,786282.1387635432
B,256208.4152645743
A,511267.88597919204
C,64395.36384519729
B,75642.22220171579
A,441573.1591772949
C,356004.2946059042
C,986636.8878502946
A,722418.0137705153
C,810030.3923814065
A,91294.84939893728
D,273002.57177828345
D,37288.87021835037
A,916131.8820984941
D,372134.6529531857
C,396842.3094421096
A,8172.586110702262
A,1372.072801483659
A,283069.857459593
C,248862.745701394
A,404850.1476960984
C,512417.5640741
D,430940.55295196973
C,313644.78691693855
B,423026.9349149524
C,25230.719314027094
B,294344.7533634819
B,822711.4561221803
D,120953.74315243657
A,784342.66809446
D,497800.4366012828
A,383257.67493636464
D,720692.9596682318
A,891890.4979591719
D,166604.80655384547
B,462701.136456093
B,124750.53091419885
B,334980.66957570205
B,763113.707222629
A,90871.3630266893
A,367695.0597111135
B,432689.2882488752
B,304911.46931226
B,905417.576884372
D,536130.2183157532
B,954920.9444158819
D,724681.2333454526
C,796225.2212100858
C,236137.80177779097
D,712059.9105053842
C,728099.3842375237
B,545943.1043895413
C,372827.26063044334
A,2744.047815700812
B,470107.2206759205
B,412827.12425531563
D,235865.33061026028
B,952864.0650640102
D,581265.7129937441
A,949005.4436139725
C,753129.0706689104
B,653172.4749344036
C,12426.415836630733
D,337023.4268380715
B,754961.4993750915
B,107270.73786026375
B,256155.6878352499
C,137362.51959088264
C,494402.5832320522
A,893654.3143851004
A,407275.7279093331
C,474118.46146942425
A,855679.6723311719
C,194180.28275131204
C,176654.75682762687
D,696948.6916700823
C,365998.9725331985
D,866741.6446118371
A,959927.0686619903
B,207330.53988292083
D,780787.0085216764
B,871908.2266216021
A,156817.4826937514
D,688361.189206749
A,814227.7019679203
C,546467.8880470152
C,586198.0002854327
B,478618.55609571014
D,360233.67420833063
C,353727.16693154006
A,699179.1882378448
D,148147.84955442272
A,669894.8800973708
A,911899.8189561896
A,587596.4051765567
B,556571.7029151008
B,735181.1278222714
D,132064.32147480774
A,262565.3009802016
A,476920.5813898766
B,540149.7618392372
D,504778.4569915955
B,739067.5432448143
B,135640.76232370414
B,459702.1336100413
D,490296.80412435264
C,883940.521618509
B,676729.6220236847
B,475519.33503088827
B,262019.78030596473
C,567532.504681635
C,144725.3257934017
C,199315.7226224992
D,85654.14104635127
D,903223.1310835886
C,537317.6163505835
C,885672.7256785434
D,782484.0208426573
A,585943.7772856232
A,241607.47862132016
B,200906.55662938283
B,848581.2397516601
A,664058.2083457205
D,890714.8767232508
C,356072.42363341665
A,171623.0461963164
B,894158.3615787581
A,485296.7789670922
D,869474.0754527564
B,388647.7269077807
B,128676.07376701296
D,785395.3248976865
B,632638.8793225284
C,569731.5394234532
A,56055.53973028288
B,687110.5944620173
D,520628.26445730194
D,972473.6819795701
B,46410.58533506814
C,733923.8674570211
C,659296.6606378923
C,351703.5336323616
C,508983.24949281325
C,372442.78294882126
B,5423.466283788425
C,111637.83854933495
C,800192.198590946
D,95030.36168175116
D,254180.26514600066
A,384625.5290833858
A,659693.4622972894
C,508354.91067081393
A,862158.3158856543
C,392371.3699942395
C,60179.909026456204
B,584855.9379863086
A,891964.984973519
C,208661.42356004837
A,218816.29425544292
D,901483.8299018797
C,507753.8255025429
D,487201.6202525231
D,334397.97338736523
C,492140.2167665726
B,396184.8464459101
B,66633.40115947324
D,372058.66524886247
C,435051.0539474182
D,782553.3286933406
D,442126.849090129
C,933185.4380136187
B,40872.536143961916
C,861990.9457177876
C,52990.55315793566
A,937271.6940253857
A,982468.9631043724
A,209096.6104202344
C,382207.45669232757
D,709168.6119160913
B,200725.08563619084
B,755237.0655436509
C,308940.2641177078
A,503201.8467720856
C,11918.741741011929
B,119941.47539564471
A,299196.12847683276
D,199524.85626085103
B,432594.2512466332
C,335987.5337876649
D,215647.9563824586
D,726956.7879428428
D,407840.7317245297
A,177940.6140157087
B,305233.9674596053
B,778080.5419300178
D,485065.5427042309
A,571056.3325618579
A,218944.17443156
D,600186.379275567
A,437107.7596083939
C,792381.3174780837
D,949432.0800260116
D,855892.4666925161
D,155436.23221652204
B,24911.432239599908
A,771521.0761389788
A,598346.9745437733
C,928433.3354800927
B,752878.6567761838
D,446444.1623343162
A,139799.94939581485
B,279676.5143919657
C,520126.82440554205
D,36221.869311536924
C,864565.8024255711
A,678264.932438312
C,331407.33904215146
C,164114.9409849717
D,459664.9932030396
B,792150.232765265
D,308889.9206335673
D,706073.946975378
C,72340.10450233807
B,473357.03653765493
D,766395.668400473
B,728472.6053015249
A,153458.46412159238
C,843507.0114910026
C,609249.2688489907
C,31714.43878433622
D,982102.4992042042
D,534698.1832962497
B,184406.90044042375
C,9758.349448164116
A,243463.18423532133
C,400551.52531300875
A,559078.0539816886
D,983983.5749387018
D,321628.2155896003
A,283115.8652106285
C,382752.01821236813
C,58562.186421983184
D,639086.9790954188
C,264882.9266561414
B,712655.0247171482
A,149268.5948629815
A,268115.73708002846
A,337543.62223684706
C,408477.4963489298
B,394564.6031453031
C,229376.22721446937
C,153277.344124474
A,49557.317433666096
A,76376.75127151044
B,325913.83641139104
C,134139.75540086487
B,729172.5255402905
D,487703.88842300605
B,508197.8102923007
D,938684.0749487136
B,808485.1394987237
A,860204.2758547871
C,884330.0913789844
C,783242.5754919838
D,226965.79452851528
D,623226.4834475868
D,996195.62602386
D,946034.1240924941
B,525871.4805404503
B,783208.8678011268
C,659690.0243027776
C,714880.1064906062
B,261194.00317660524
B,599357.4894161597
A,926753.9235061243
D,368901.40092878934
B,622001.4697942337
D,323341.34239600896
B,169001.7719698358
D,138748.45918710376
A,521380.57753991196
B,121655.1243035897
C,372278.5241785259
D,644449.3329738444
C,145294.21838346557
B,120850.92158536804
D,655647.7967250703
C,759054.7199449448
C,619154.3833729936
B,488512.4988205585
D,873586.6092005695
C,799141.1698447898
D,131373.8767564111
D,778640.7098311129
C,623332.8992925009
B,607729.52810214
B,821330.5079298934
B,269929.2891224718
B,772806.3848737312
A,240486.19630477665
C,298207.60581708426
C,191510.2012152512
A,756005.5535346591
A,872134.7310031232
A,790018.8325548295
A,945889.4207535553
C,112737.33574228773
D,594081.5456918128
D,165719.96462989936
A,902029.2457721045
A,825479.1171765231
D,292179.4734282108
A,329378.1051664166
A,389348.2715186545
B,761631.3340630459
A,325417.5498707449
C,465300.04607916
D,51997.828033203856
C,379175.46649336984
C,105041.81226941444
B,779987.3407597819
B,389432.4857819782
B,998476.4444635264
C,144561.07596831158
C,760185.4324127404
B,47564.48906758115
A,905614.5498633116
D,863254.9574038294
A,206698.34385141416
C,405157.3682932704
B,809088.7894765643
D,510337.107686976
B,990725.4562156799
A,36431.45738692188
D,750346.338535326
C,959404.1368668271
D,405065.40407785407
B,621227.74438047
B,643771.3521654384
C,526156.7998008196
A,772122.351939027
C,283367.39761321025
D,364499.2225626079
B,665045.2315021787
D,108414.34772800673
A,567193.6436787186
C,156536.5811293359
D,295492.23761126056
