Категория,Значение
A,132234.79959744588
C,869910.8675986932
C,859906.9687417165
B,845000.7613785609
D,378138.3530989327
C,938557.8096255505
D,660558.889012204
D,916563.7940759831
A,295297.7351332798
D,466073.32833809266
A,315292.78077617596
C,791184.7948757984
C,377866.75640876
B,216821.79856197326
A,210233.0558111416
A,14774.961786816144
A,82347.3071476355
B,613455.2168335329
A,707018.6213530481
C,454523.6465859651
C,598657.3071839123
A,707791.1695539796
D,284472.49916481023
D,376176.6050668137
A,963799.7436288535
D,369325.73917005386
C,711428.0670714701
C,794801.5508956781
A,975081.6571689657
D,509431.44024647877
B,669898.5691839842
C,343033.0223438918
C,999551.049340239
A,232387.22156694724
B,428338.4441509824
B,279083.4143622403
A,632490.4347090265
C,108274.70857232991
D,170798.75727588346
B,809531.6105059535
D,135894.74750575592
B,743734.5703324991
B,523038.76413995796
A,319094.43402431504
B,342993.54558540805
C,149515.58822538803
C,593462.7590900979
B,830149.0316566542
D,770810.4108530451
D,127823.7414394262
A,44190.7235609027
A,584316.7674837842
B,255615.32445879432
B,501427.18927529815
C,491346.329578622
B,389851.2668871844
A,355509.11945214093
C,135404.4743397157
C,63404.534422730976
A,349324.0442805754
C,400899.0592241148
D,721011.5214083809
A,117224.12565098838
B,782809.6346080416
A,67607.78930708444
C,6785.120865311245
A,937201.7143887989
C,962315.3426443241
A,911886.2976374282
D,257003.96879664212
D,731127.4481437458
B,343226.17601865437
C,401527.4538638074
D,203640.84588786002
B,968108.6089100929
B,239771.66938077944
B,932671.6810791785
A,157350.80454803075
B,586855.2926025607
A,64526.819472931486
A,716718.5169671688
D,977221.0069235831
D,72895.45757382954
A,44216.991358166255
B,135867.18860656687
A,641741.5272733532
D,151251.04672548917
B,649182.8250186016
B,352051.31621741137
D,288117.757443835
C,745190.9634705452
A,87911.39551828142
C,648070.7092288792
D,965411.8134289192
B,374652.12582507543
C,579235.6416581891
B,5493.23830490811
D,855119.7649953915
A,559714.4344343194
C,348804.15045373805
A,675809.1281697492
A,823823.1013321616
B,642308.2815007292
A,742747.9472315533
D,36319.68009013109
D,126388.10319404436
C,801408.2927250835
A,216397.87892287588
D,424113.6550837306
A,164125.27721046633
C,308304.7095543339
D,175766.21224832855
B,906852.0148258789
D,902418.4994966056
C,41572.28279299818
A,877090.8876244538
D,250974.10074315197
C,647789.1883548538
B,69913.47999274156
D,314367.64358381595
A,36022.16002476011
C,923947.2264102072
B,458826.47942516074
A,735560.4467258991
D,246624.73050091727
A,497692.383315131
D,628210.1014242157
D,594270.5571634949
A,979065.1288301543
A,742681.8627808115
B,305348.6252637888
A,811255.4949626451
B,687917.7874793604
A,676786.363510499
D,878956.3756339165
D,128304.02521637385
B,468930.34676520363
A,472423.5052447775
C,626504.1548325219
C,194834.57836588201
A,638028.4653031958
C,664276.7956407063
C,739592.9109163873
C,846341.3133391178
B,723426.4942353185
B,412918.86120401457
B,373661.53923673695
D,495202.980940297
C,247242.33576230548
B,149575.35749680205
B,183017.22706409075
A,19965.664617243583
A,184557.35285736562
A,302355.9942433427
D,76847.76084683575
A,144612.25644260022
C,813181.6877026794
B,542545.6243978792
B,889168.0539159494
A,383972.51759255
A,925484.3636440294
C,828190.1860676048
D,963240.4916310014
D,953056.3830947722
B,106384.03174877132
A,480007.8507617095
C,553964.7886994723
A,911432.4551832161
C,938472.7476613545
A,206439.5582876628
C,480999.3912140368
B,510980.93343599315
B,522729.1769979436
C,343638.02154461
D,473644.2636479893
C,900045.614400148
D,284472.4215066248
B,442706.48099735944
A,588238.4606996881
B,482291.63786981744
C,564555.1622648581
B,736736.6989881756
A,818470.6214824213
A,536963.3838456982
B,291325.67316934676
A,487620.3028083493
B,352446.5386411272
B,177463.542514103
C,443719.84894549154
C,700232.905418949
B,638576.0899352372
C,175600.9633143508
C,328563.7860277393
D,750054.7614326291
D,172110.20989730075
B,695149.8472675154
C,886276.319749125
A,66109.66403508988
B,741375.3475194727
A,519847.2484616261
B,461120.8464185762
D,438011.4291348899
B,321213.97621413803
C,198806.77665277268
A,206638.695457805
B,147515.55594625755
C,834927.6132466821
B,371771.34119585686
D,988630.8696016405
A,975171.7037818413
A,132141.51886977066
C,334079.3098247763
B,872732.8644815831
C,826260.4669872065
C,362316.4553034057
B,343022.8460977882
C,87063.49352144904
C,220823.38479639875
C,801909.444128423
D,73084.84792335056
A,784011.726688306
B,962722.895650868
C,32640.573269288376
C,135458.74813563953
D,690659.7635138757
C,152578.3193516632
C,111700.41164947354
A,24134.20925503995
A,93791.80018549593
A,283799.6288946818
D,959292.4062979647
D,540788.9353419585
C,111785.52209319225
B,557426.5166045881
A,370609.1943108217
A,743589.5222602487
C,838738.0762238986
B,689481.2542150753
B,820960.7645948286
C,302317.6354128826
B,39639.79216552116
C,185721.02508931764
B,711566.3257228985
A,709941.9094987201
C,75220.98842666225
B,351195.6602586639
C,766532.4239799462
A,269598.5789474179
D,837604.1119761609
D,825323.0521450472
C,48459.859252696246
B,365734.123665494
B,491874.34260472894
B,334849.5389714788
C,815472.9719360563
C,542345.8312829513
C,296647.92461280955
B,856544.2762348788
D,80388.46798441913
A,756451.819313093
B,998651.834647973
C,354314.3342273358
B,388989.93679124303
C,495397.1098344803
A,232789.9370115488
A,835048.2530326698
B,790055.4456140934
D,584991.4796282032
B,577936.7588512738
C,914777.8564270224
C,293152.66236215143
A,889445.1323893743
C,738995.3442480167
B,153755.13237436456
B,190530.637644593
C,106758.77916208598
D,362981.43802446447
A,618013.2965099781
D,213374.12587479633
D,888252.0295974483
D,659242.9067781126
B,273704.7897641031
B,180524.4520881083
B,165352.5648273273
A,119593.63738786688
B,125567.78044589178
C,619153.6626944687
C,1453.306442142921
A,755637.4514260894
A,214902.9324187409
C,458344.9116006235
A,809444.6236827065
A,135859.86295749285
C,703493.170043448
C,366822.4174092881
C,730268.0351970325
A,101371.23006943084
C,720789.7163155224
C,291909.85303397785
D,8551.329227868277
C,192788.19877619858
C,486835.5641625576
D,501265.6536338316
C,506325.21759206627
C,150794.99201884383
B,21886.294958755603
B,360416.3748024282
B,170560.13693936812
C,939807.856570728
B,45833.79905733243
A,588222.0467470821
D,458411.74024208455
B,474662.77981708426
B,636304.4845600263
B,745328.3420752186
A,410445.72468056285
C,142172.1754769465
A,611294.1959190796
D,518673.1829855463
B,230772.18325738603
D,951918.0438050458
D,327495.4087333103
B,96670.3220190921
A,236391.8439332542
C,861392.2632972143
D,476808.8924536515
C,871956.0512836094
A,281139.002211924
C,450675.7990215472
A,756570.8552180935
B,598043.5119659988
A,747495.8303404301
B,696335.2034384275
B,81503.19465888233
B,889526.4914176873
C,665032.7909258618
D,266545.76301741885
C,332356.2736457606
A,789479.0352689963
D,345548.19430427055
D,738453.8772166457
C,479866.40805831214
C,187627.51986601643
C,808656.8446967312
B,329419.3689870314
C,810068.6011051427
C,440011.5845811752
B,798041.4131251673
D,791620.2119836053
D,364968.1251526598
A,14716.1571956127
B,858111.3151350529
C,19170.910680714638
D,791480.2924542207
B,355486.39682479354
D,778884.6955624394
B,894340.383830662
D,524776.7051694844
B,13380.738795063962
A,595456.5934398314
C,39659.57653348195
B,902326.3848064876
A,906058.0469605358
A,297834.9869858563
D,642994.3538946651
A,434350.60318134277
A,18011.988354730835
D,732547.4396058333
D,482.6123863573839
A,208633.7313251013
D,61810.62498384993
A,213305.784415602
D,528376.9658185587
B,216021.72267952934
D,444381.3238274664
B,660049.4593757641
D,161512.92670093232
B,776668.466473314
B,412186.94595763285
B,185654.9968042559
A,456634.3951951043
A,414573.7461295452
A,2668.701604655599
D,586219.0070049518
C,247215.8223127836
A,701233.7642397382
D,785761.6594298792
C,304952.1157131416
C,360017.755214073
C,471844.29394360306
B,166833.04280178936
A,593590.2170072166
D,29396.282812324647
A,898130.8506855298
D,88852.71558827467
A,717399.2146488572
C,88920.10549337648
B,55811.193179075126
A,666406.8741203255
C,684014.2812657243
D,387437.4161761761
C,328386.5943426474
B,533341.8653143406
A,54.45822441052517
C,556309.4961439673
C,243902.20171097133
C,487870.4491800845
D,680924.1911264219
A,949412.7019853324
B,974577.452138887
D,50269.04243378205
C,20881.14170176647
C,125641.79378348816
C,451116.7979313955
C,678510.081106025
D,333981.10638432624
B,462138.8729282042
D,948805.5117211184
A,516593.00090333895
A,457028.2973360037
D,878352.3183022615
A,580841.9911967156
A,851903.065031645
D,626326.4569142712
A,965674.3840930326
C,694512.0232702547
B,276518.5438319405
D,397992.4925751065
C,776215.0732266904
B,448929.5531910784
C,956287.3149238228
B,894399.094919871
B,500950.2858716103
A,696228.6151538664
C,124886.70117748647
C,16112.13649410248
B,717428.4414003296
A,862152.1323982249
B,138301.7090284562
D,210548.55818804295
D,768667.9362599109
A,832960.0353122512
D,286766.67723438854
C,396912.88768866373
A,722500.2819352408
D,811745.6954411546
C,204183.00193071537
B,44908.72458695161
C,448304.3619315704
A,280057.84734880255
D,753001.7561216876
C,617268.1421854928
A,430686.0883762548
C,484467.4155060534
C,86090.62188634553
D,196727.1333683488
B,762189.6459742506
C,278983.2792524618
D,757109.057386252
C,142414.71444820586
C,732791.3790340354
B,980628.5071179278
B,765911.0902935561
A,539932.7392523506
B,627674.9741422882
B,239687.35770403736
C,902842.2776697068
B,767364.0442824978
C,90068.75559711114
D,725724.3688109072
D,549542.4789834787
C,741089.778715888
C,624703.3721263198
B,122596.64072456966
A,633105.8219267561
C,194311.32135022932
A,451998.1017886563
A,494297.6199426328
B,559492.5517929281
D,256609.2368219619
D,954448.7688027264
D,802916.021026023
A,858873.7782362455
D,284577.13101105974
A,393503.3815542247
C,93952.96724166736
C,343330.0929139712
A,130711.47249535176
C,905286.1988622623
D,299238.1490902719
B,222801.03866651736
C,845714.2104193794
C,356075.4069777714
C,624110.5646368491
B,39557.9893703053
B,828390.6790803381
B,830277.8915759904
D,913572.3890574392
A,937250.6156045847
C,153502.64464893282
C,504445.421644574
B,72135.41039165505
B,631304.739259374
B,425017.62883828377
B,782118.0590104022
B,724910.3306921449
B,417782.7584364784
D,962568.9593201504
C,675829.6364327888
D,11698.693804162442
A,774130.846693889
D,635680.913020776
C,374256.5485517294
D,959630.8092101678
C,236600.3501451085
C,689773.838505092
D,49978.02639265025
A,645896.9230554858
D,883762.5455208981
B,308891.9915897376
D,391081.7667926548
A,888413.4713882378
B,338470.7934170059
B,4467.667138306708
A,788858.062473354
C,630333.2075446608
C,257597.9393702794
A,51033.74608836631
A,383457.1942777929
C,796978.228026234
A,383018.2806626728
A,240122.70910350553
C,667029.5643276117
C,211576.71707015502
D,358319.52554789645
D,479939.0929174668
D,410840.6880227793
C,363138.89564242464
C,945248.437438848
B,699295.9597104035
B,941051.4182122753
D,228820.1400842641
A,959587.6864349677
D,586565.5019750868
C,348800.7746896528
C,332962.94764388277
B,389336.4641999546
C,443753.01479436003
C,308039.3579901545
A,572067.2504424343
A,539289.5379391277
A,568990.5121517112
C,575306.5218297977
C,142596.82345598246
D,373470.1025361873
A,934186.2100170109
C,265919.07917505683
B,771021.1617784335
B,298465.56908529444
B,899416.7662706426
B,503745.6645197129
C,611033.4500960987
D,227750.63395547878
C,457349.73721751216
A,530484.3470938619
D,844615.8633241525
B,63614.928258194595
A,278530.3160081367
A,964750.1610964203
D,118696.7895816472
D,871546.7417546773
B,33197.53006369608
A,373382.21097175975
B,980840.9211852488
D,325909.2345122274
B,977467.7407822582
C,920392.0850582712
C,169252.85264231238
B,376473.7996513472
C,689960.1471726606
B,982325.4475784408
B,803773.5961289682
C,237883.84387022056
B,270229.84836857946
A,566987.7232487433
D,867052.9078982993
A,867331.9742452584
D,169353.11390555496
B,318660.84912257164
B,535954.5374184409
C,480415.15171129425
C,611217.2089773105
A,97097.50037909704
A,925679.6273603546
B,750101.4626285557
B,640755.1609028887
D,482160.646940901
B,205747.15424658076
C,507272.76644263417
D,585490.2782080905
D,399590.03980320593
C,803418.1711410466
D,243775.4396473899
A,498662.196686752
B,764101.1513104445
D,234116.22150554566
D,313628.66024190193
B,53579.40956530771
B,186069.04772101284
D,362841.94110140746
D,648249.4439374828
D,824452.2308133977
B,433833.0179848954
D,192479.0928000082
A,940638.7182313361
D,672547.5359278163
C,732211.0518893078
C,587241.22520188
A,844123.7912707373
B,79814.35207878273
A,755773.5084993271
D,383780.9034113773
A,680493.3583827137
B,155554.2412422164
D,104506.50058712963
D,434348.74775585777
C,134914.72212512235
D,125926.16736839735
B,942624.3514435125
B,40888.79460348338
C,625736.2804098258
C,694137.2137959081
B,323660.89879911306
C,557684.6389370009
C,234370.21700860595
C,801359.0287130959
B,945664.6487377045
C,206929.74739088278
C,885677.9513530344
C,69377.56902947967
D,178955.00946236585
B,829014.1008037212
B,215506.03547711144
C,492996.38865420426
C,73988.23249065978
D,896766.3231858936
C,121946.0505602421
B,400560.60225024127
D,661636.4070209163
B,186763.2794463
B,645487.3001733217
B,177505.3785527313
B,744111.1712007923
D,616453.0789304975
B,527967.9898192545
A,684436.5054646672
A,136012.32808073948
A,50009.49808106448
B,670503.2105342944
D,47269.29432693461
D,868289.144593685
C,963785.934307719
A,894825.2701951971
B,259734.67497745474
D,482658.11017254036
A,854292.2058247733
B,842978.7205107859
B,724978.202671336
D,466457.97548293014
A,353034.99656885053
C,738378.3944858086
C,578798.4320286624
D,850072.1937983957
B,368534.42514322733
B,562644.8914766951
A,686507.6066390299
C,652593.2268832497
B,500813.3807498232
C,232890.5553876437
D,79389.27967916509
D,765325.2836819885
B,535438.4168623245
C,881799.037555681
A,172700.89502289664
B,646389.1000382496
A,373723.68548212765
B,751875.2851433421
D,235282.35089692252
A,77453.48354310544
D,133816.62983795052
D,602064.0602380792
A,999612.4360793927
A,3504.6356474194295
B,330324.0309574557
C,247560.98522225235
D,962775.7196244813
A,683558.1658539306
B,676218.4884515215
A,562854.3955366147
D,319031.5020947948
B,611702.9123267125
A,860595.5051819417
A,420651.199662484
C,535598.5480304214
A,582690.1601169986
D,270096.788007804
A,666221.2678634085
C,765370.1936111454
C,96001.84131579915
B,425313.02774193126
C,540649.7158802296
B,951455.8050555813
C,195171.8437778357
B,292969.9916828179
A,162834.23436565782
D,909831.4264922066
A,753672.0664240055
D,159330.61432616002
D,256189.62936189372
D,901130.1849383019
A,534377.0474551846
A,354220.86219379544
B,970720.6462855919
A,475628.8191275847
B,821417.4247738008
D,297677.16836048255
D,174470.22670300517
A,243975.55049233054
A,177566.9239529861
D,239922.32800728752
C,987781.4890651505
A,230640.03580570113
C,419525.6418027378
A,568580.0959584877
D,940216.0478703064
A,216980.3421561397
C,323964.52080987504
B,449929.47629292344
A,505034.18743600417
A,165649.2540013107
C,74673.9290542675
A,659574.312203999
D,156294.9675554489
D,108133.36366083837
C,316933.99729256023
D,155846.2357998852
B,464705.38469360967
B,363565.2826452733
A,918997.9575194729
D,550384.092395051
C,199852.9845888455
C,108053.2623275694
D,548817.1706298871
B,426447.20792635926
C,4620.640084512018
C,347177.32251478586
B,257004.80577880025
D,702423.9812176181
A,607504.2527988402
A,94221.90503387018
A,410660.60820577154
A,553952.8762870124
A,987324.9760570895
B,485613.73086748796
B,305320.6576941668
C,562997.938137837
B,334538.3813580135
D,459728.76182038867
A,381601.82412049273
B,562538.7974528671
B,948549.1827944921
B,525050.921805074
A,473997.2113714196
D,827994.5954221165
C,595371.093102155
A,425367.8118256119
D,377209.2050623651
D,780063.2916544129
A,776833.3393601485
D,372005.77148739866
C,99940.79562571822
C,24793.511836691985
D,193915.28657416167
A,53222.125307346825
C,882858.08540611
C,288875.9168698327
C,915162.3319790048
A,146311.6258970749
A,428988.4216891502
B,562820.5064668022
B,130034.21430155038
C,816732.7702770961
B,555250.4323135528
C,370680.64340167283
D,965997.1555265574
D,283380.34187243565
A,798007.0810070817
C,223365.3209476655
D,847736.4765988606
C,350074.3692278647
C,91713.32000765609
C,311504.0419375924
D,415106.5595160699
C,179028.98430211545
D,391931.1921695572
C,632342.9705439146
D,557517.2129568667
A,315918.10439707193
D,237118.4427284785
D,158741.88357179807
B,713691.617032567
C,160722.30402505616
D,509252.72751750663
A,966042.9377968905
D,249129.23890924564
A,127200.89650760224
D,231689.47533821216
B,641033.7629850418
D,852217.5391079371
B,519337.29031234974
A,478482.90570237563
D,550327.3991478849
B,270047.6310135529
B,17592.223346592164
A,488952.0952296561
A,745147.0976975625
D,36293.81242179619
D,902732.5476442074
D,648543.884683346
B,665090.2729671599
A,919940.8813208055
A,148634.90590877572
C,891347.7844410135
B,570168.7009369744
D,65123.406336978886
D,934811.231145368
B,267857.9031784304
B,145274.57933772102
B,370432.4542417953
B,374547.23860309535
B,473300.15233129176
A,702790.5668521008
B,491842.0539697346
B,688549.5995893895
B,771693.3973226321
C,179195.98360258105
B,468584.1350990695
D,421264.1324831384
C,149462.73212231675
A,547760.9388904142
C,475178.98553001136
D,971300.4992632606
B,794832.1766895117
C,896944.6417480864
A,656826.6109808291
D,277554.5205617035
C,13691.127726472963
A,893486.8296521599
B,609643.4632013782
A,20985.252404023937
A,267779.01323230955
B,400988.20039151673
A,676887.2236823726
A,600753.3793125167
D,684841.0809477844
A,183397.63208532057
B,844755.5378469285
C,939784.6324390431
C,144944.56483268912
D,82064.05527004723
D,970210.2433818992
A,225248.44383659927
A,232052.05719761402
A,571466.1876016338
A,646182.9160684092
B,648076.3088293495
A,905756.2328108146
A,151171.74764865337
A,714539.8101865184
A,18305.315235277452
B,454093.5174516828
B,785132.3592921885
B,112262.2753755924
D,654823.2603046981
B,372680.49989246175
C,525915.9169618054
C,828444.7065385162
A,879451.2521716888
A,156310.04458563292
D,877866.497664707
B,693170.1500472279
B,879772.1064675767
D,728065.9426636463
C,59864.5378627114
B,746777.9383303815
D,441336.37879861676
B,81166.60721915204
A,253518.82028445194
D,70045.21676949205
C,769738.1368586456
C,791392.638020169
A,17478.818711101907
C,676932.0049730517
B,153059.86128908323
A,245294.53791868017
C,599830.4159526575
B,708107.5876183879
B,979957.1655071831
B,236988.37985773923
C,532724.7172962858
D,240053.44255517036
B,951576.4770036356
A,162043.24145605488
B,504579.5761153129
C,956275.6414613416
D,646136.4278997567
A,796465.087269826
A,575146.2990577716
A,124008.4564238152
C,783082.5170731209
A,283598.797676211
A,164070.869318773
C,531295.5537524963
B,697542.1254234309
A,848811.8244657089
B,189833.64326282393
D,454604.83896799054
A,914637.3219092743
D,808802.8559356234
B,958259.3097109514
B,318815.78433093836
B,819662.6943828868
C,564061.1583156353
C,420084.1001186516
C,337867.59382161114
C,331867.9754309256
D,242057.54672616598
C,112133.33900817501
D,172788.2906279087
D,832720.8050647719
A,185553.9395177993
A,306212.250041179
B,793324.6971449197
B,141631.88657091252
D,183106.853625987
D,278803.43035009014
C,884314.5913461499
D,618849.7893839944
D,781609.1703932129
A,581883.0240782216
B,719375.6909018857
D,649335.8905634161
D,789971.9577992697
A,883562.2978824307
B,610892.9820890395
D,131234.11319108936
A,646247.70146037
D,517942.6277272275
A,220006.51681506855
B,685207.2837037185
C,859137.0684832577
A,965217.0958292403
A,424666.7066815857
A,468720.6915650263
D,817818.6297068675
D,273799.90944260743
D,48514.02392324544
A,42693.13402689079
D,398678.3151759837
B,626516.8718883827
D,358515.7360358272
D,498976.66068670934
C,303038.4897337491
C,987893.8636512838
C,501998.563767879
D,63930.588038750735
D,514006.00803543674
C,341023.6444208753
B,149380.03193953197
A,139537.09518541023
A,183713.42239675557
A,922169.9179376154
B,642029.9506452894
A,499863.5491107879
C,810859.6740355643
D,901595.6333402366
A,958502.8580435788
C,322000.0759601942
A,602839.7041865106
A,208845.66980471674
D,399882.6234065245
B,669496.551499225
D,959414.9876292204
A,979324.5967869691
D,265289.78860711184
B,852759.2802594356
C,636200.3292740892
D,86624.50664891486
C,657443.0575444266
B,112397.84069786163
D,759744.5301407095
D,274022.15035416343
C,926209.3288923181
B,882877.7993305216
D,43884.02853675577
D,71111.20408503524
A,445374.4275381505
C,490853.764769133
A,213131.15931516213
B,139806.0349147614
B,367072.1692516801
C,972414.1716639193
C,613472.574389571
A,963607.1842062734
D,846396.3461100566
C,912108.2339381201
C,104850.9677344871
C,768274.0004165629
A,925178.316974823
C,177949.76795301365
D,637618.063107586
B,659884.2839865909
C,344103.5666767538
D,699747.0935436414
C,948694.1309986082
A,302957.83594396483
A,57107.8364792662
B,53451.570784372016
C,167533.3342054669
B,267250.01253177796
A,686152.4619344153
D,722432.078587436
D,368273.22843355837
B,83650.25148405724
A,392804.9490367909
D,717611.7765765531
D,686319.9524209528
C,58940.39024531439
D,778222.0555370653
C,261882.53947473405
C,770273.3826672836
B,178863.39737719524
A,512771.1385393323
A,493682.6274589551
A,875326.0234089843
D,16575.779530414
D,907500.2609967248
D,245739.51410446293
D,590484.2396042646
A,669427.6873388216
D,504245.7077368314
B,608490.0366772877
C,91817.41706582313
A,60411.10252215553
D,514808.09182559105
A,932014.444272477
A,78639.79895843165
A,82358.11064504206
A,214046.95459669753
D,616826.2673960191
C,912309.3754327201
A,68746.24164497311
A,945433.4657557413
B,380337.4183851427
D,196110.72981930088
D,43915.59596426375
B,204678.70884094198
C,285951.4617338792
A,985835.5511144592
C,31720.10467994146
C,493483.0607443022
D,761980.3489341795
B,69392.90968709577
A,479213.84139905666
C,653336.1525415981
A,289237.952104029
D,884240.2863605517
D,175378.47292795838
D,140715.3277136548
A,496881.2726032462
D,838641.2473114091
B,678267.1490790577
C,687911.8097624795
D,12153.94348330201
B,966888.5539909613
A,826380.331182744
C,163609.24326785232
C,682171.1542652001
C,507199.1943186206
D,856224.8136975254
D,14918.325012060806
B,680459.0851402439
D,634109.8013089809
C,347792.559963402
A,217942.09090642547
C,485080.6764626858
A,475981.5066798384
D,917231.6917636688
C,538986.3530619543
C,995047.2257573607
D,637582.2552122918
C,350562.23860984435
A,181085.65157848623
A,106906.20955184693
C,401260.5146869324
C,749367.2404851284
C,42428.99270336964
C,78666.69967496597
B,872947.4064895582
D,847626.2194933755
B,587687.8407472562
B,571368.0680462312
A,533055.4816801978
C,312996.1220537658
D,296316.50814891997
B,471836.31450177956
B,70207.025820061
C,282946.5249523365
D,72613.97968608607
A,77438.21331440848
B,815259.8264569073
C,953222.3939071953
D,531989.1411849165
C,537588.9347195923
D,662425.2924906968
D,926495.1844421871
C,185590.10924275298
A,410601.0813896196
C,610656.6322311524
D,928098.1401938524
C,710307.17038038
B,776912.1610655492
C,636132.8639717593
A,862233.7647573076
A,766092.043447456
C,9704.896883630521
A,477796.041369236
B,333943.02831887035
B,21529.41775676398
A,598907.9411494522
D,114286.55956617651
D,952963.2804092078
D,879446.0034586017
D,243094.3648764252
A,611226.0151930242
B,882495.0263294404
C,659449.7779266196
C,435537.03985392454
B,780026.1537983622
D,589256.4560372304
C,549337.6748754164
B,922843.6323499703
D,875372.8549669163
C,118747.02680593896
A,614704.7323333727
D,745436.2096115953
B,192446.89164916985
C,534895.6892860415
D,727827.7038426237
A,301022.00792188814
A,870729.6800427106
C,60456.762213873415
D,131581.9107069276
B,646758.8582314069
A,440408.79792432266
C,759584.1092776358
C,36405.472139627636
C,47027.14575108968
A,234949.88328522115
A,886619.5031319965
C,647716.5202200799
A,278795.42144704197
D,952609.9703930222
D,216323.60709722663
C,724207.9510194383
C,170835.83847470363
B,250055.95820773396
C,904295.9783681985
A,713417.5415695497
D,69465.21054418742
C,699642.8606635561
B,847754.2899336764
A,223091.96379529938
A,403267.0450757729
B,692190.0824702947
D,226725.4427687354
B,107748.84600125923
C,85634.81280747365
D,493803.7467776538
C,179980.05635025183
C,172868.8664597724
B,759363.8822957376
B,275637.4946143353
D,91709.50754159657
D,788148.9564616696
A,916859.76857687
B,715728.0965702651
B,633573.8165169818
B,519483.43681647803
C,334870.5491625866
A,53156.41322314513
B,367316.91556822055
A,657218.1585119199
A,796246.2407527193
B,863048.2338240136
A,969628.7830271499
B,993372.573097081
C,662825.3950555462
B,701695.325259092
B,576069.8262404728
C,744816.3520781363
A,268198.6324598854
A,427559.95936693926
A,558626.2973915376
B,916474.0544641394
D,999922.7767162554
C,295210.05038449785
C,234982.23014810137
C,255457.35123512702
C,795373.0224914947
A,10117.355479758005
A,507499.77686915314
D,164679.29232479428
D,742536.9665504956
D,209227.50089029773
D,345041.0959549023
D,251480.61438397696
A,462324.3065068581
B,351308.1113118762
D,617182.8487099356
C,282218.57631340896
A,145822.9022373694
D,670008.7979137973
B,700043.41035732
D,709459.4842356679
B,477091.940650866
B,843745.8262769915
D,977599.498195324
C,337392.674478044
B,735311.2284909413
B,798175.2051770258
B,720770.1351576941
C,699929.7828853785
A,335636.6955736316
C,97303.59671385202
B,422069.1585633902
D,341416.9906090713
B,751877.8037052712
B,756091.5918174102
A,924940.8461677965
A,623127.529020666
B,196503.440669214
C,528155.2867734319
C,48038.78234371495
B,893581.3954187841
A,477194.7689147572
B,728287.2491302285
A,995011.7401701448
C,211640.22991401842
B,839566.9332174803
A,403778.56551269407
B,77506.9742421849
D,359102.8798917442
A,833473.8533429264
D,881467.0608910146
C,529358.3329795664
B,421576.3502145441
A,334780.89765907894
B,429075.91270013654
A,351892.56479531503
A,589577.3535558762
C,418288.1279952
A,401430.3132138494
D,16099.995310871362
C,876702.1118886153
A,410221.52920168074
D,296185.73638443125
D,262026.47824782965
B,603948.3759298368
B,116393.3362996098
A,268677.8398155632
C,606982.3479962318
D,251212.09504743112
B,895020.3281705338
D,232803.71603280102
A,330850.3547878453
A,197057.35091391564
B,101969.06741055845
A,126464.46814190815
C,469536.35237487004
B,378422.7939205289
C,206160.2934417567
A,575210.7065098912
B,781771.1325905055
A,238263.66926012887
C,191964.9953953958
D,935362.7503064206
C,452712.12822550576
D,827321.3949611568
C,995666.7883163664
D,8149.318807426753
D,586279.4460344188
A,59605.42537717428
B,127799.37341949121
B,416535.46254441864
B,674022.1525190109
C,236485.6714339908
A,216522.1992998738
C,995695.8754632208
D,358416.63578674576
A,946371.5255031182
A,672144.9780309781
A,524285.2906290315
A,516560.1121972919
A,526370.0564474013
C,286690.6548822311
A,543247.9849227874
D,116492.94262911391
C,852593.0745595592
D,700918.2101693806
A,52045.5103248868
C,711614.8500527426
A,10702.74902738899
A,311445.08095076995
C,262161.2445684843
B,393335.10297423956
D,492064.1848714191
B,624616.2636712963
C,274019.2743580664
B,347239.57745806756
C,420355.6853911071
C,270968.95583989564
C,251296.87279617685
B,113158.04829565667
B,745206.5090158156
A,906055.9688690181
B,318904.67637237377
B,912865.7641252788
D,128375.6502067066
B,140336.9263368117
B,656758.446965444
B,170330.48003622974
D,87086.68444290246
C,684124.6822745027
A,646263.7605696092
D,391667.83545714867
C,542737.9665235812
B,472358.4492901556
D,869882.3658563909
B,806735.7628988737
B,529150.5981207365
D,918512.8995903153
A,987086.7762249114
D,811458.0294620132
C,465682.36120865005
A,113789.81648493803
B,340387.34649099456
B,587891.7600436356
B,598780.6124851829
B,194208.1785627119
D,486519.3923085647
D,268959.543298557
A,783177.0999181165
B,214563.61066615427
D,388300.7869186723
A,977545.8235488891
D,867437.6891462577
A,116302.7239529465
A,661865.5957576279
D,906015.4477755202
D,852427.906347535
B,676384.4298744529
B,913994.4859784265
C,333925.78393333306
B,98022.83115530286
C,729844.5141956183
A,146230.28673487305
C,286704.72667765245
A,272508.9360683755
A,847402.5867989665
A,407126.9919476075
D,94053.98798295305
A,395201.86765264045
B,549942.9036579829
B,385603.5501383791
A,952041.1163087323
C,54565.5293425521
C,512163.3044331537
D,243052.9568415689
B,94186.44971131296
B,514858.4751887617
A,542430.1097706187
B,983890.3229073103
A,692828.432248333
C,603087.7145658241
C,255029.17956954485
C,994322.1379725687
A,754164.4913886145
C,719081.524506305
D,659132.0001653517
A,322894.34624437516
D,465186.5449081477
C,262932.38967467035
D,127050.17912758743
D,18043.508078270377
C,26855.27198454407
B,709613.2651996767
B,877986.4826894776
C,780197.8496650443
