Категория,Значение
D,576714.1024127874
D,815753.1618167814
D,288290.3236250954
A,788341.9596732304
A,705474.618519273
C,337410.7855947768
C,544495.8640727679
A,746892.4251119519
C,978454.8486414682
B,454716.04892717244
C,529391.6177828962
C,594152.4046700539
B,88473.75657206624
D,983029.4047584949
D,781872.1162592242
D,338639.43045681156
C,380453.44887546264
D,743139.2236802699
B,431853.4555913404
C,747574.7659675997
A,432964.4572565027
C,779129.822726297
C,790279.8128071072
D,44468.17259961688
C,161139.60057097886
B,684628.0601150554
C,63495.524420584705
A,897530.5555651799
A,123892.84044326654
A,628517.7022100565
B,293378.2595526422
B,636013.4631148258
A,14263.6093005446
C,899772.255160274
A,329482.98197190464
A,88861.5421346336
B,394598.5360456629
C,468811.3322837947
C,101617.52749829
A,174672.07774982453
C,890163.1468479473
C,998435.3050951296
B,966566.7323639509
C,397204.00656678487
B,109344.81193533074
C,22363.81534264287
B,225026.01834810353
C,797191.7309734819
C,277869.7030679903
A,93838.9667505507
B,369455.488758775
D,452077.2357138666
B,373397.4393808004
D,186632.44242812705
A,822469.5011521156
A,263082.55556976004
C,562800.11545636
B,345478.3292720447
A,307878.95472046314
A,334154.46966047044
B,315114.5563051916
B,556274.8050196469
D,251855.4742849036
C,39529.265257576386
C,812255.7707354333
A,564885.6829030447
D,747389.4091379144
A,613616.5420684463
A,542727.3675986715
A,558016.7473675605
D,602891.606066682
D,45094.6312949384
D,873363.4611809455
A,153497.39888903624
B,403047.85629402165
C,522508.5013719718
D,632914.0667309134
A,688152.8420108372
B,44964.45857835018
C,305741.01647155604
B,218589.64924141532
D,392737.2347080563
C,676720.0501896094
A,741870.817027119
B,783484.2766293263
D,85382.12853194748
A,868692.7748836887
A,108618.54515945556
A,225089.38270099822
A,297414.996162269
A,206384.78305529372
D,626715.0775966488
A,5024.189155015124
D,480650.98627197254
B,647854.3995681471
A,923493.0049829292
C,887499.5948730228
A,971117.5328427226
C,176944.17959538268
B,937823.8856156731
C,502815.80682535033
D,286353.42507451033
B,503868.09859788505
C,959035.8455003416
D,893272.6986770479
A,488535.41144713905
A,327364.1005341703
C,32339.287455393052
C,575422.2272280357
D,561509.0215703514
D,654446.2570689582
D,72021.33403687282
C,735275.0513389735
D,153533.37099098606
C,628787.244702732
D,292148.394147797
A,10574.217878778658
B,256461.78336979976
A,213863.56825553853
A,965691.7331508632
C,50132.19244185551
A,330778.07544033247
D,208196.50253351752
C,80302.78891193487
A,59499.05255750243
B,564204.0083894681
C,307626.36201915774
D,862242.2598263951
C,13482.21978869879
C,45820.081454045816
B,293512.95340181695
A,157097.94645879304
C,607957.3925878378
C,377098.6029797869
D,634900.2031562879
D,785766.8458035705
A,875121.1412000326
A,156964.61626014125
C,70084.85162572564
C,884566.1141426302
B,275785.4535450409
A,278231.6075057134
A,800640.4128584106
B,368649.6341478732
C,116923.19131459239
C,324746.2289292621
C,495615.9150619016
C,840916.10248447
A,945070.9888106086
A,391759.4822802527
C,734408.3440684698
C,301212.2592670936
B,163294.6853036761
B,334992.6755225602
B,795062.3214337472
B,226426.56422473118
B,843516.3660977324
D,67169.67248634387
A,645694.7914713633
A,684106.6670240439
D,574698.9605845887
D,91706.77893279289
A,533531.1511993025
A,44159.45406298449
D,525592.6858718867
A,438056.26915388997
C,45959.19125516568
A,471676.1465857813
A,466738.1598894339
A,641676.0021986321
A,469218.53661358636
D,329850.3602205131
A,522635.7929061476
B,12909.905019213964
C,496793.44638015266
A,663403.6075352163
D,816519.1138785646
D,876129.2212845383
B,529334.4436965869
A,757600.5380799115
D,328193.24709435814
A,73728.4491563075
B,164229.79689927807
B,30961.595135277632
A,631995.0850424496
B,279507.6476353536
A,713201.3533973045
B,58293.15971346072
C,52899.62558235739
D,921917.0449191974
A,891218.5901726262
A,46735.157644990475
D,518162.8542095476
B,622064.2109292818
D,946274.44352488
B,676148.0104206655
B,461943.34743533214
D,839161.6474745024
C,333183.63996105903
D,585878.5953799427
D,678675.5206099998
C,865840.3583472001
B,38656.51907244216
D,392623.00788964966
C,953072.8631095706
B,96357.83438247681
D,303357.2549511364
B,251261.81483454068
C,62722.72303691706
D,700.5664755710405
B,659869.6320716
B,952158.2338079133
B,612539.581152624
A,332455.5772114801
A,513398.9956890149
A,724944.0233413794
D,706877.9917880233
A,124953.40905760154
B,897928.2289599282
D,873493.0968054321
D,31050.22793508927
C,909995.1990642512
B,487895.31906899787
A,984846.3840562467
A,148750.4374768549
C,554685.5430797396
A,487799.21094294166
C,554921.2331014739
D,413470.341767564
A,566549.1789504712
D,376458.1718599168
A,772365.3319674861
D,821496.6134164581
C,457935.7506131557
C,935243.8862643837
C,208411.5055347926
B,741363.1474547364
A,937037.2295222789
D,504993.78580366814
D,178513.97160402627
C,505265.302612136
B,444795.7162727142
A,689894.3900703741
A,438243.98636017716
C,489435.9610414663
A,200402.18187998692
B,189569.2207561318
C,666506.9538050332
B,256645.18034590033
D,681177.9950106874
A,887532.5411672763
A,979572.1274846339
A,7612.209977300832
B,428326.88261987997
A,519355.30065720447
D,614793.1587026166
C,228391.40032079763
B,780242.2895944543
D,996816.5707871584
A,223523.02839353465
C,98845.78973099911
D,373696.7152054541
A,812860.2179252418
D,432783.42945318815
C,886070.8437373042
B,554573.2984771476
D,339227.1478151351
A,454424.75105713296
B,222684.09477958851
A,402332.6450692597
A,309900.933407849
D,136997.18043415665
A,849965.6661612204
C,918596.1479500785
D,889704.4769846252
A,654014.7444450962
A,81537.55825220344
D,677968.2184803898
D,481574.0224253425
B,447046.5465852401
C,272000.41705993214
D,288978.558134808
D,795174.3014409109
A,161347.78284796292
C,729668.8979107382
C,662626.5690315879
A,301828.49619417783
C,949244.8461186882
D,413240.35803293955
B,901135.785846335
B,442481.4648763371
D,63728.71390847435
A,217322.5294997807
C,155098.1403517917
A,508789.5631533486
C,746787.3487892286
D,104381.41941141599
D,587434.6801395634
A,852058.4712579955
A,644159.303129218
B,146376.70275764147
D,503506.9503989078
D,503600.8046359325
A,763960.6248482052
C,556190.8032274606
A,348654.7394474435
D,667457.8813819123
A,830694.9785430726
A,412029.19969164766
D,893324.1490833648
A,541484.7444827845
B,748166.7405167847
B,889234.2152653643
C,468562.94443028903
D,369182.0218129377
A,687368.9805895557
A,254062.92354065785
D,371034.0978598935
D,422775.7050683479
A,615244.8724529833
C,571833.7554486091
C,22246.64691384548
C,689906.6048542055
B,676719.8849723873
A,481018.7004897387
D,147304.0316829539
D,869803.5036803739
C,600806.7949561642
C,69948.43383247018
C,89191.88544965228
C,584145.1992368636
B,23106.531448607526
D,537318.2776675728
C,974980.9100787069
C,162055.4994407728
A,346545.60193948867
B,892596.8372818072
A,643114.0177002103
B,357682.55995234457
B,735420.079506691
D,187978.2222246691
A,239366.53464075708
D,426681.35258962546
C,151522.16601433678
D,895469.2103855207
B,908810.0432730776
A,62016.80998258752
D,695205.4522141132
C,845702.3719640262
B,799893.1800864732
B,799311.6905456394
A,18520.92086938262
B,709382.2183508099
C,740689.1985536776
C,514987.1319155853
D,711824.5215013683
A,158815.70989329054
C,40394.3005461549
A,396964.9082605333
A,367406.3146899092
C,466884.05696398683
D,441566.4228028486
A,920473.3542457746
C,187061.70279573108
A,479571.71365600615
A,993770.9900431463
C,661719.4487635738
D,830669.948287204
D,406374.0232586841
A,76180.78037370379
D,562444.9344423125
D,780466.5089525788
B,175241.75162879087
B,9635.199654253634
C,957383.6226811234
D,29010.641275591388
B,676583.8182255256
B,776473.585264623
A,351402.7720252326
C,338656.16016640374
C,556829.8521595903
B,346278.1602766469
B,964934.0983387566
D,159089.5972047113
D,196378.80118945273
A,374088.60783285904
B,102560.10188191988
D,399431.9820707384
A,191650.67209337928
D,288053.31002852396
D,66322.0412102602
A,426889.57726840413
C,94159.51423359115
D,475470.13133677683
D,757095.0931540647
D,162450.8377199453
B,175386.80822444163
D,223389.95912699343
C,739748.3971906211
A,996062.2070291962
C,91278.8333775868
D,692987.0791950106
A,454598.6331245251
A,459309.5854373398
C,439081.0376010035
A,407207.9035522155
D,5993.7544352450805
D,52592.513332514354
C,397177.4640232215
D,338531.5114277444
B,338217.1192289387
D,499761.5143450569
B,770107.5157691644
C,272783.4049287815
A,875039.9052689094
B,56911.61730806837
A,366452.5850818164
D,696725.978478559
A,76633.97466633448
B,794608.0887709549
C,964725.6105679857
D,812599.1681933994
A,434635.95654899965
B,459739.73296983406
B,399861.55151764094
D,157835.4596743512
C,496808.493207856
B,431160.9012717662
C,560962.250020693
C,717064.1837178287
C,867783.0159683159
B,606234.2071594478
C,646721.8838789035
A,516256.6104823525
A,699037.2166988598
A,964640.1485943494
A,559284.8704263525
D,812011.4227971649
D,388650.82215998124
A,786194.0015646262
D,430391.84616105695
C,322345.7307081008
B,578492.8389535394
B,552207.1326030068
B,396958.40606514085
A,994605.7281101053
C,110933.66594392485
C,861521.6705391405
D,173372.89114287947
A,408839.81333257456
D,389058.2313976696
C,507034.564901077
D,537981.4610793701
B,54755.54723022635
B,577910.3558098278
D,820599.7451153442
D,223672.7933834801
D,748257.6508514383
C,459177.9479576692
D,444698.24854692386
D,762332.8806320399
D,420347.67041272926
D,879143.0096202027
B,938145.8122165385
C,68945.15913251598
D,629951.8738005242
A,864297.8041290293
B,744417.0661764435
A,235009.21179040134
D,927040.9811715896
A,830049.8276735555
C,385233.34973783186
D,52226.59025081166
B,635446.4762198883
C,277505.9459564415
B,520790.12347019213
C,787339.1909908745
A,87146.42014817164
A,583300.2662544501
D,43619.96190232398
A,777370.7359118585
D,641908.7149716138
A,357440.80400767864
B,963722.1811851707
D,253066.89933707772
C,877880.6040488731
C,73427.098694277
A,977309.848718142
A,483780.1442425157
B,883351.9235708036
A,244802.78256914168
B,946179.1491870667
C,361230.39529094123
B,24115.38504179023
A,613362.3726555275
B,551469.5563798528
A,268801.63044317154
D,709160.9064150327
D,909061.3197369175
C,869778.3730088685
B,185679.1805733168
A,746885.5933331103
D,210022.79836557724
C,603547.6556775107
B,322238.2991262138
A,276308.89107326604
C,669560.7237050516
C,407997.2146925066
A,521442.82480021607
C,606953.1140484528
C,76762.72460130484
B,423586.7430175101
C,364925.4483577327
A,624943.8527026504
A,321797.75367796747
B,293964.2637536813
D,612382.0943882974
B,147790.39965772012
B,717388.1074201219
A,637204.4356715445
B,271281.40358798334
C,524851.9924738763
A,624950.9068891896
B,710685.0844162741
D,654085.7985259736
B,1485.4411082863005
A,872653.5063069724
C,201782.23608434177
A,39295.19640029466
D,627164.0034241753
C,142714.22050393024
A,994535.9850302788
C,677398.3091929968
D,363210.2584491522
B,988720.1343025545
B,285460.45930413867
B,441766.4859632303
A,161847.20669877483
D,404998.9103622932
A,597524.5496533818
A,781159.2019223011
C,769076.8533534398
B,829105.606250123
D,818611.0404876481
A,452199.85934599495
C,214375.36483278542
B,574994.0993322387
A,265996.2869536279
B,336497.3324042454
A,388076.6149859968
B,954220.5996793525
A,882222.9826126312
A,590447.7099400772
D,860562.2051644392
B,18519.921111340598
D,717406.1332522786
A,52504.00335531602
C,989525.8752605607
B,577939.2913888225
C,644995.4314979371
A,270952.96310015605
C,369626.8646117268
B,235636.9120170121
C,350884.078818496
B,422543.93650725787
C,733635.1567889062
D,122372.16706195398
A,848127.7459541903
A,211058.95146595666
A,766071.1874718289
D,277116.6508589872
A,711752.9429826826
A,898679.2307734287
D,491686.40965462907
B,387205.19836786826
C,108273.41029984283
A,24163.616621265206
B,85702.77888331912
A,119181.60987106418
D,392254.20176535175
C,668155.1321656423
A,198490.54247255693
A,335573.72167626984
B,384207.6052710496
D,471784.670016144
B,288522.5951952507
B,714274.6279632632
B,858811.4301482555
C,789351.9701050486
C,360133.57565564977
A,671716.2008860806
A,263832.3178212096
D,354012.305990992
D,791204.4351414854
A,862669.3656796018
D,535047.0144627683
A,18984.540286273612
B,798519.7132060995
A,790223.5445150818
B,528328.460926788
A,154932.22831722596
A,811824.7139100634
C,490491.7215023959
B,391661.2182604998
A,987739.6636065184
D,339640.0481928645
D,668078.0453374806
A,858601.9503029203
A,503648.38146554993
C,849425.143293168
B,155560.1944535979
C,295345.0202363389
B,748320.5276897976
B,986788.9655517777
A,48051.764307656566
A,110891.614309785
A,305286.64246468176
D,873965.0200105704
B,495598.081532754
B,188310.56678197123
A,887482.6698386472
B,428538.4156620612
A,578940.0695129775
C,789790.6940927451
A,644710.4608652996
C,763484.7824378962
D,89945.97526180802
D,787534.0935092642
A,404824.9784620798
D,756426.2103339169
B,491642.89960609464
D,948992.1999427641
D,988890.9883839679
A,667330.6106130783
C,472635.87652837194
B,904443.2237247017
D,781900.1883518096
C,480569.69783970807
C,177006.34661344805
C,296922.8552283938
D,881405.699781637
B,934172.0258877504
C,268036.008671644
D,934835.1101082194
B,230084.9725874381
B,727772.3476313627
B,946176.9587770603
B,787522.4878209139
D,906297.5912277027
A,399766.57962241216
C,160970.72401124536
D,986551.7285488719
C,524970.0692250512
B,575497.0097351181
C,315456.1499322166
C,732906.6407416381
B,423620.37143712526
D,443337.8194403921
D,545219.9345157647
C,515886.08378738223
C,48085.06833579085
D,365764.962819657
C,671203.114206805
B,900938.6498289882
A,787708.2311696045
B,187388.87033344942
B,18691.832571093193
C,656205.6799806167
C,784056.8823902399
A,700269.0300266695
B,632034.7157787486
D,89200.6677104974
D,995590.3411538305
A,763441.6680372257
C,208115.14486513849
A,182290.9642677566
A,665309.9490816959
A,333451.39802998013
C,123415.41397348943
D,207576.67718554096
C,143999.53101018138
A,751730.1648791333
A,496249.4608742498
C,566671.8429155231
C,853177.3344517997
D,237759.22324323506
D,594240.4074204784
A,35461.28636684931
C,907142.8154802059
A,441666.7562097253
B,858324.2387533829
C,997067.8643681837
A,610230.2049193181
A,707813.916536927
C,368079.92156940984
C,256732.27095040653
B,804892.4290592929
B,276433.5091457786
A,451983.78537103266
C,656028.7415379304
D,825521.5581751548
C,700870.2369698145
B,961261.897845862
B,373500.17285405204
A,520467.27054480754
D,135267.29461926466
A,124986.78513354633
C,43437.58720386592
B,631268.2064044095
B,678909.2238911556
D,337289.4386688571
C,717225.2347345874
B,731103.5771827972
B,246782.99754987843
C,134606.10106623816
B,816511.9254797089
D,585880.166847297
D,652987.3725918625
D,70803.22982382125
D,64809.4501964277
B,525249.9892666027
B,975067.7332770327
D,170889.98318007798
C,593096.9514810761
D,768678.3977011702
B,680072.3957119362
D,730247.9849895834
D,714082.8888737211
B,736068.9863943633
C,684015.9511676299
B,729539.7142397813
D,318611.40770907304
C,560215.7801278408
D,126663.35687969488
D,801564.5397533622
A,285453.9891566398
C,375103.6476244133
A,957806.0351436844
A,259375.96044787636
B,953439.3936661847
B,570363.1095575964
B,182146.83175242908
D,308094.2152813626
A,364397.49125621945
D,545949.463349736
A,742865.110686809
B,884756.746030893
A,970291.6833929552
B,536348.1910013045
A,4017.7957973608345
D,475351.9360257992
D,544602.0140314249
A,362128.81086432433
B,438360.6542900415
C,317797.4172142533
B,333972.77077663626
B,67302.89874039263
B,490792.85411580466
B,966883.693398266
D,484320.8075143498
D,968522.9115790951
B,683559.9702765115
C,557250.0676255747
D,382598.28085977776
B,5166.6935062719685
B,103282.4644182021
A,608268.4168733368
A,6318.434642487269
B,55156.69652510724
C,918542.9362469182
A,627790.8102936889
B,680696.6912259693
D,402596.55213544564
C,405910.1492453422
B,419538.04049467837
D,313835.20712453296
B,755317.9006650103
C,141737.8110067884
A,493143.7619956496
C,815145.746286099
B,851571.0441368801
C,10825.466076877288
C,18378.5090590497
A,940625.7295022587
A,709141.4739881482
D,447532.2622849448
A,790606.0328871262
D,674004.0861391322
B,930186.4746353931
A,330646.7220047644
A,323207.02233791666
B,807978.7862851948
A,532995.736539814
C,378267.8997895572
C,267808.3031953865
B,900483.5796840423
A,104714.99462063293
C,846607.6934466802
B,671178.0834397507
B,64573.956108240905
D,635563.301314582
C,694207.1785541433
B,160904.4726487824
D,578691.8603164796
A,75541.55172862242
B,757331.70855967
C,710456.3122579952
A,381454.50977348385
A,876454.2233748112
A,280703.7457624132
C,927884.9248938236
B,306293.7249441876
D,383062.8825970651
D,864250.8961281272
C,902064.362289082
D,545725.6391149587
D,462005.89661228796
D,918465.1365819211
B,956793.4875872254
D,964009.8372520888
A,362863.9820830597
B,514825.3542790213
A,997349.3882186537
A,483209.1588838567
A,30266.035699054504
C,112350.11341965407
B,520384.0948459812
A,786284.1653382618
A,820946.9920700566
A,742662.2002204492
B,695330.4389079442
D,482288.95152852655
B,766600.4835380996
C,574278.6753131815
D,486661.3851836039
C,236204.6801607821
D,983784.676641672
A,992201.3336066235
B,149311.69286116786
B,745842.7801519362
D,912548.7042409432
C,464850.44823438226
C,396960.76647812786
D,218898.70963774394
A,854627.81246627
C,468217.9292584694
C,368608.72756184137
C,606895.1988925444
D,232678.68806538216
B,456150.16434504953
B,727195.2069080822
D,667562.5336666883
A,881824.40725085
B,815424.2006931634
C,170719.88512580027
C,9913.314284981878
C,393898.86677911325
B,144425.14083271517
B,547354.096990202
D,286550.6763170592
C,723328.8736400486
A,913407.1375748137
B,242786.3403878867
D,343657.7814064727
D,118961.57599663004
C,659829.589347986
B,527441.3540136621
B,229115.95994939306
A,852841.0883069398
C,584553.8114820074
A,412212.2127614133
B,132646.54069459226
D,209649.24250048146
B,709536.5301353917
A,533932.9886735718
A,979693.1794256337
A,897191.144041095
D,514379.46420387545
B,270924.16494450613
B,23788.30601326287
D,37331.582859185255
B,769497.4053638583
A,94338.61973124291
B,383999.1573724951
A,461237.85144234874
A,760954.3479361638
B,255086.7865494827
D,665970.4100452838
C,371336.1091073152
A,221605.95844330455
A,604037.2822399497
D,148466.67580100757
D,913750.7735456752
C,98031.39324138188
C,687444.4031826073
C,43404.578345260015
D,364890.94836475333
B,93949.29921850181
A,407983.7912259998
B,209602.41730146122
B,615022.8031720823
D,518523.1547287407
B,605233.2805053766
A,48734.113154739855
C,872621.9169210299
A,592356.9030262587
A,479624.7835985169
D,527057.2840906777
B,893696.5961149795
D,93925.54174995194
B,74759.09651788326
D,939676.2203125979
C,513008.40497428214
C,846037.4050893079
A,836966.0846907191
C,988922.168422675
B,339857.3092434716
D,998918.6035269836
A,766057.3735891853
C,408615.2285872966
A,47018.73587107575
B,16628.629785455872
B,53998.097144845604
C,710648.8943572781
B,846982.3756129855
A,665770.5253562356
A,615835.102868067
D,145400.02387753292
B,39850.058841609745
A,578719.9544046774
D,397504.9343918683
C,467873.50180426415
B,467183.06519337324
A,481710.21761985356
C,966284.5495415893
C,610716.2976860721
A,729935.7804304126
D,809646.7599676695
D,765320.1735248109
B,11211.103152607982
C,4877.717327180897
A,230465.9124873436
B,278823.34497562546
A,606606.2655615846
A,387362.3546978526
B,11017.126147241928
C,982374.1724708453
C,400535.11527279805
C,356103.1897804706
C,515736.6733073593
C,97748.21003204814
C,495070.541414643
B,417267.72019575053
B,955603.0046983019
D,683875.0773503504
D,38288.30081726098
D,673454.1562512176
B,3542.1191432828405
B,694724.349057476
A,457552.31057676417
B,755755.3165391408
B,275958.58333036985
B,884649.552338251
A,247105.22615931797
A,154868.7668584734
D,64877.82175352885
C,405317.45047951315
C,655200.9992844828
D,61940.448856950155
C,383870.25447143364
A,626211.3822568988
A,282433.4418987947
B,8097.584427904869
C,317733.00646381086
D,380154.6565836581
D,562264.0796027698
D,680206.8191003164
B,939163.4059657833
A,502632.637818308
D,32717.874355152275
D,962342.92488806
B,79165.39173623193
B,329032.4381730586
B,735219.6070790415
C,812440.9012515355
B,458890.4121466466
A,274741.8113748099
B,651067.2042857951
D,890383.7812099353
A,713976.2227969277
B,290528.1031192722
A,301236.34663946164
A,901891.9091515639
D,522113.53970709775
C,442286.38269124296
A,413627.7072195379
C,834452.3712119216
C,200249.26993016823
C,599684.483539298
A,740159.8310259588
D,571349.4546667207
C,340220.0355774125
A,326165.1676809233
A,386226.3040441748
A,904868.1477115491
A,909747.4113976008
C,273343.93829823233
A,977320.001885543
A,105273.29365618188
A,665693.2775127377
C,183696.26214488267
C,92065.87416649626
D,433693.8061218163
D,373189.69138381776
C,324356.1574696311
A,671910.9049406641
A,197156.0903843581
B,933801.7197201105
A,267374.02932093357
D,415073.4310603283
C,921834.4786424835
B,498237.66521976766
D,525728.2934636695
B,881651.3769289103
B,206451.8655701929
A,332767.5488427457
B,814306.2142064122
B,577178.0692290348
A,67090.13946503795
D,752561.2125794549
D,123461.01276406484
A,209536.74747856488
C,474938.16848026204
B,966806.4929641283
B,960849.2137192083
D,292531.292182143
B,653210.6866665452
B,829164.5145793612
C,839833.159364812
B,781462.287932919
C,613894.292007425
D,806604.6364814754
B,895599.0001212152
D,546599.4201734015
A,133219.08367642466
B,810827.7726671557
B,171116.1728377325
B,813031.7493346237
B,587801.4918782741
D,636541.5366352755
D,219867.01687339737
B,363293.0376219566
D,492135.8507057515
D,742885.4856551463
C,267891.4719582165
B,362309.4304414738
B,399501.4106159258
A,593172.5344767949
C,683598.9411477109
B,189904.9654985807
C,650559.5507203024
C,646787.1414018977
B,944973.0482586345
D,165599.641182422
A,938837.8788258205
B,377308.746126449
D,13537.848566994804
C,602280.9290149866
D,843163.645552277
A,144477.18678561316
C,317311.6915148737
D,47195.69600538909
A,942450.5806556281
C,608132.4517024973
D,15190.843070793215
B,395707.0695051694
D,675638.4875463083
D,459242.6863961061
B,667615.2697466073
C,515625.7924668867
B,902939.3302984975
D,242839.65461310864
B,509604.0888615132
A,447171.943032553
A,803086.1565976227
B,980546.5072606653
C,259688.64336102392
B,432719.6172274467
B,581815.9446096249
C,949003.7636129932
B,289846.8356697473
B,582364.6158955453
D,169915.59018458312
C,616560.222962368
A,529914.8633140469
B,622851.6496783374
A,365773.60595407017
C,493871.285867688
A,331443.719168712
B,916888.3463156841
C,142656.1449235466
D,397227.87096704636
C,596422.103389222
D,457101.0572447194
D,747270.3945936937
D,172868.1965985277
C,857190.0726527494
D,958409.09726009
B,407608.64412629703
C,715288.7273445219
D,13621.76809688398
A,151529.65019908914
A,586199.9459356645
A,587881.6632268861
D,314751.27146560786
D,640493.646050588
A,665847.942432963
C,96787.50998219976
D,787475.8504842238
A,405715.70937002567
D,401831.64675187145
D,12171.74629468365
C,402347.35959717893
B,590335.7269525654
A,166357.49932396537
C,567364.1872234748
C,626219.0405796112
B,52102.763958994714
A,390384.7202861138
A,387199.34744654206
D,851312.62438563
D,199067.21448807375
D,893206.8390388713
A,895762.9081981842
A,740252.3806180751
A,958529.0160514403
A,636114.3942320036
B,400070.1105094025
D,877113.6072727886
C,351771.5001116667
D,880250.2716908773
C,586288.8414450646
C,796328.6815309806
B,624987.5356375044
B,827316.2867667027
D,815348.8145175879
D,260056.21156072355
B,622898.9558783823
C,459187.4623580041
B,62566.313716495904
D,247072.4438215879
B,813104.0697530613
C,858651.0988863381
D,919837.3080588332
B,57992.77892814725
A,707386.3983433554
C,641653.08534969
A,782458.7478609433
B,316565.35422784905
B,125726.80852176833
A,934738.2818799337
A,219078.83386417382
D,765826.1788409639
B,231726.23725879937
A,908376.479153241
C,924196.1364772983
B,143552.79203563364
D,875985.661099699
B,419094.9145138482
B,472507.92993075575
A,341224.19659520086
A,351868.3842684948
B,901569.8585146928
A,356655.69375376485
C,155727.30162974758
B,352598.2428681944
C,867102.3925011973
C,262026.1895580601
B,658827.0477232503
C,576202.9779289868
C,419944.64826810715
B,701783.7423542611
B,938590.5683796688
A,635107.7522180238
A,330711.74446886877
D,898015.3609713957
C,68368.55507482597
B,572289.5559409538
D,344475.6229286716
D,637029.6347026585
D,647797.4795922777
B,516508.1963728506
B,314217.64977876435
D,304087.2142256774
C,469997.0445854722
D,523766.77771060966
C,471368.29537640244
D,548942.7197433822
A,627403.6656039819
B,187806.18306194575
A,555837.769850122
A,472357.31942052185
A,317783.82412119076
A,995087.616695776
B,885018.6751318676
D,293832.8185239747
C,433924.47582676285
C,937281.3814928167
A,414808.2221525968
D,423267.7570826948
A,457594.0879084295
B,171694.4431376485
D,322616.26400331146
D,947469.7711667907
C,153935.52991885695
B,434595.15773139545
D,644774.9643831541
D,134757.57934845288
B,707695.5992811935
B,704763.8695567185
D,901092.7762565254
C,452429.294025946
B,502895.93562383007
A,817991.0171870646
D,748036.0295125403
D,663029.8229042669
C,515956.32308725116
B,931297.7637822329
C,915556.3248602648
A,202678.90740561543
A,250441.23219312087
B,259999.59449365517
B,681232.8695185283
A,715992.5588768936
D,343337.89590568433
B,252301.73803731005
D,45763.75944273548
D,901822.548531474
A,107066.41340899459
D,31060.624345461085
D,105588.06938387633
B,983910.5423431684
D,175753.71703464794
B,517699.0045687384
D,478392.52932970366
B,482155.0806454169
C,44985.55277296057
A,694692.903424375
A,925397.7324570944
B,732616.5978722495
A,298415.18060252746
B,939687.060520297
C,161731.87000500032
D,686985.1157006916
C,922518.3787112044
C,786228.3705545067
A,142970.68894099552
D,667612.4611293375
D,244721.37886921474
D,247973.38200778296
C,537170.8148379362
B,513808.5143889022
D,228066.6592887266
A,260304.3420589226
A,521317.87604493886
C,483130.78746294935
B,547824.5149163624
A,260798.74506138123
D,614000.9223847226
A,782334.9814782212
B,96856.34577557756
A,25499.93371188708
A,147778.6162477872
B,943373.0456922997
D,207027.9575695446
B,473706.3900838574
A,465678.78513132146
C,760062.071609954
D,534588.9034441467
D,274208.14954372443
A,135867.56569108914
D,369215.98973607714
D,85779.14218388427
C,617669.7904352052
C,797592.4490854028
B,228910.3865033859
C,310889.9089589219
C,170280.31779068543
A,256576.69144710505
C,104893.26231881113
B,771123.1449244722
B,470378.85605049157
B,83243.32140995038
B,854401.2044252137
A,130654.63246005449
B,456640.26073107
A,353734.7463923748
C,339470.0893496072
A,47377.564227595205
A,21788.50931718945
C,816215.6531543623
D,605737.6998826794
A,232492.61705980584
A,357915.08078044164
D,878823.4938208052
D,788513.5817273719
A,144624.9201909261
A,624838.0620164508
C,785013.5604294087
D,599680.7491472937
B,882775.3118582399
B,696615.9018551193
A,178065.67785029105
C,373545.50334418257
B,465558.2718658744
C,116833.37217740253
D,15698.883818863751
D,724411.7417673075
A,147383.76622963988
A,752582.2578521481
A,730757.3400798161
D,275816.76510492427
A,75627.12234542535
A,148281.63255937886
B,386781.2459894857
D,549562.0801074295
A,462946.2113907613
A,460674.37432223867
D,824302.3196361533
C,264056.4773309303
A,666940.4780340671
C,483734.1538719929
C,912897.0850901275
D,441533.8240297708
A,395075.38313944766
C,426790.74507579015
A,94205.10683819228
C,501051.76303100906
B,308926.283267376
D,975325.9974485938
A,512919.20186709706
A,86857.11646968774
B,43488.321081762595
D,878042.7074871989
C,461026.42024516594
C,360876.3799340846
B,475229.5551948116
C,616909.9995704697
D,9947.606483744486
A,919036.3387232145
C,658857.7264731819
A,594381.039239275
C,254627.78491373872
B,933223.4414005029
A,996956.1004320763
D,131196.08766751
B,277049.5366073112
B,87871.14593724399
A,156203.4291882226
D,880181.9797879201
A,928472.2978829428
A,496258.9323851584
A,9722.084333305014
C,121594.27731781857
B,336241.4962050669
C,371077.6124020376
C,394888.42029236595
D,927850.551084612
D,125632.87353935515
A,20894.352091959558
A,241307.39943012592
C,340438.5843925728
A,255856.0190872432
B,479971.9980774383
A,124502.73327027439
C,164315.2169147981
B,131202.9671449735
A,652795.6897830485
A,955207.9976078037
A,887847.7544100593
C,221412.21616869798
C,633187.2291484963
C,186858.55416039677
A,642912.3410011455
A,995526.5668054427
A,140163.84761385247
C,811118.82360245
B,988929.3762770246
C,409549.1916401263
A,306931.4289155708
C,664548.7826545255
C,365879.46824556607
C,267010.13399531104
A,914989.0509335031
D,792019.9650608567
C,176569.25640179054
C,61605.923891444705
C,114541.7187672838
D,722.9938048582962
C,810443.4971153886
B,511270.4066832403
B,594007.9785920399
B,874200.2601533119
C,611576.4003109757
C,903172.5235514309
D,813327.2833761757
B,535838.7598198465
C,602395.7102685977
